event_id,customer_id,subscription_id,event_type,event_date,event_value,created_at
24930,2724,5085,upload,2023-12-21,85.17,2023-12-21 00:00:00
24931,4369,1700,payment,2024-04-20,55.01,2024-04-20 00:00:00
24932,4469,5489,invite,2023-09-28,1.22,2023-09-28 00:00:00
24933,864,388,login,2024-09-19,7.49,2024-09-19 00:00:00
24934,1898,2570,feature_usage,2023-12-06,77.77,2023-12-06 00:00:00
24935,4935,4953,payment,2024-09-08,5.22,2024-09-08 00:00:00
24936,1305,5139,settings_change,2024-10-24,70.47,2024-10-24 00:00:00
24937,2508,3395,support_ticket,2023-09-28,2.1,2023-09-28 00:00:00
24938,4629,2169,support_ticket,2023-10-15,73.4,2023-10-15 00:00:00
24939,67,4627,invite,2023-08-28,63.55,2023-08-28 00:00:00
24940,1767,3901,invite,2023-09-27,24.54,2023-09-27 00:00:00
24941,4903,5975,invite,2023-05-01,7.15,2023-05-01 00:00:00
24942,4896,3618,upload,2024-07-26,46.02,2024-07-26 00:00:00
24943,238,1348,login,2024-04-23,38.13,2024-04-23 00:00:00
24944,4526,3671,download,2024-10-31,49.63,2024-10-31 00:00:00
24945,1023,1630,api_call,2024-08-19,66.66,2024-08-19 00:00:00
24946,3644,2142,profile_update,2024-02-19,22.06,2024-02-19 00:00:00
24947,3150,2701,api_call,2024-01-03,76.98,2024-01-03 00:00:00
24948,3024,1943,profile_update,2023-03-17,27.87,2023-03-17 00:00:00
24949,3992,58,payment,2023-11-09,22.04,2023-11-09 00:00:00
24950,4494,551,invite,2023-08-29,74.43,2023-08-29 00:00:00
24951,2663,1719,feature_usage,2024-09-16,76.58,2024-09-16 00:00:00
24952,4860,5059,profile_update,2024-01-18,77.75,2024-01-18 00:00:00
24953,4582,2187,settings_change,2024-05-28,98.35,2024-05-28 00:00:00
24954,2131,4676,download,2024-08-05,47.3,2024-08-05 00:00:00
24955,3985,362,export_data,2023-12-16,16.83,2023-12-16 00:00:00
24956,3397,4289,login,2023-08-31,63.22,2023-08-31 00:00:00
24957,84,1326,login,2024-03-06,2.76,2024-03-06 00:00:00
24958,412,467,profile_update,2024-06-10,3.02,2024-06-10 00:00:00
24959,2320,400,profile_update,2024-12-08,95.51,2024-12-08 00:00:00
24960,4641,3828,support_ticket,2024-12-23,99.85,2024-12-23 00:00:00
24961,4624,246,invite,2023-08-26,40.72,2023-08-26 00:00:00
24962,1017,3976,invite,2023-10-04,84.32,2023-10-04 00:00:00
24963,669,3088,upload,2023-12-08,89.93,2023-12-08 00:00:00
24964,1742,2416,share,2024-10-03,1.25,2024-10-03 00:00:00
24965,4956,3108,profile_update,2024-10-05,73.36,2024-10-05 00:00:00
24966,3160,5610,invite,2023-11-16,47.18,2023-11-16 00:00:00
24967,4412,3705,payment,2023-04-07,38.96,2023-04-07 00:00:00
24968,1305,2995,upload,2024-02-23,47.48,2024-02-23 00:00:00
24969,2974,3593,download,2024-05-17,36.45,2024-05-17 00:00:00
24970,4416,2074,upload,2023-05-30,63.61,2023-05-30 00:00:00
24971,2493,4823,export_data,2024-12-26,3.13,2024-12-26 00:00:00
24972,4250,3835,api_call,2024-02-26,79.22,2024-02-26 00:00:00
24973,829,2017,profile_update,2023-03-12,54.09,2023-03-12 00:00:00
24974,2194,657,download,2024-01-18,70.86,2024-01-18 00:00:00
24975,3576,1788,login,2023-09-06,10.57,2023-09-06 00:00:00
24976,1799,2170,payment,2023-08-17,26.08,2023-08-17 00:00:00
24977,4475,5721,export_data,2023-06-25,31.44,2023-06-25 00:00:00
24978,3658,2104,export_data,2023-10-24,60.24,2023-10-24 00:00:00
24979,3715,1520,share,2023-11-27,63.25,2023-11-27 00:00:00
24980,1876,4319,payment,2024-03-01,3.93,2024-03-01 00:00:00
24981,2305,3572,support_ticket,2023-08-24,8.43,2023-08-24 00:00:00
24982,794,157,upload,2024-03-12,39.24,2024-03-12 00:00:00
24983,600,4367,payment,2024-01-14,60.65,2024-01-14 00:00:00
24984,1203,3621,invite,2024-06-09,10.58,2024-06-09 00:00:00
24985,226,334,payment,2024-06-06,63.18,2024-06-06 00:00:00
24986,3762,2520,profile_update,2024-03-05,89.34,2024-03-05 00:00:00
24987,1051,364,support_ticket,2023-09-24,35.81,2023-09-24 00:00:00
24988,801,3600,profile_update,2023-12-26,27.99,2023-12-26 00:00:00
24989,2670,3029,feature_usage,2023-10-15,54.6,2023-10-15 00:00:00
24990,2338,3031,profile_update,2023-06-04,34.12,2023-06-04 00:00:00
24991,4644,749,profile_update,2023-06-01,6.73,2023-06-01 00:00:00
24992,4579,5240,upload,2024-03-29,24.42,2024-03-29 00:00:00
24993,4086,2111,feature_usage,2023-11-18,81.99,2023-11-18 00:00:00
24994,762,4505,feature_usage,2024-03-06,0.36,2024-03-06 00:00:00
24995,1919,3028,api_call,2024-05-07,34.51,2024-05-07 00:00:00
24996,1772,1371,support_ticket,2024-07-20,71.96,2024-07-20 00:00:00
24997,4600,2134,api_call,2023-12-26,67.61,2023-12-26 00:00:00
24998,790,5437,settings_change,2024-11-06,46.88,2024-11-06 00:00:00
24999,2909,3043,api_call,2024-02-20,23.52,2024-02-20 00:00:00
25000,3270,3684,export_data,2023-03-20,99.4,2023-03-20 00:00:00
25001,4841,4975,support_ticket,2024-07-31,45.46,2024-07-31 00:00:00
25002,2297,1257,feature_usage,2023-11-21,33.67,2023-11-21 00:00:00
25003,1025,13,download,2023-03-11,59.02,2023-03-11 00:00:00
25004,3808,2208,api_call,2024-07-19,50.3,2024-07-19 00:00:00
25005,1870,79,feature_usage,2023-07-24,7.0,2023-07-24 00:00:00
25006,3118,3583,feature_usage,2023-12-21,54.05,2023-12-21 00:00:00
25007,3503,5408,upload,2024-10-05,3.63,2024-10-05 00:00:00
25008,4822,1777,api_call,2023-09-03,87.35,2023-09-03 00:00:00
25009,1553,772,support_ticket,2023-12-09,72.47,2023-12-09 00:00:00
25010,4255,4920,payment,2023-03-01,24.81,2023-03-01 00:00:00
25011,1433,1093,export_data,2024-05-14,63.19,2024-05-14 00:00:00
25012,4572,5305,support_ticket,2024-08-09,3.78,2024-08-09 00:00:00
25013,3221,1491,export_data,2023-06-23,96.97,2023-06-23 00:00:00
25014,514,5440,upload,2024-11-25,57.64,2024-11-25 00:00:00
25015,4309,476,feature_usage,2024-06-14,19.36,2024-06-14 00:00:00
25016,1099,2793,settings_change,2023-05-11,93.68,2023-05-11 00:00:00
25017,1809,1461,settings_change,2024-12-03,27.45,2024-12-03 00:00:00
25018,3409,5318,export_data,2024-07-27,52.58,2024-07-27 00:00:00
25019,1798,5422,payment,2024-04-02,88.19,2024-04-02 00:00:00
25020,4973,4368,export_data,2024-06-24,98.55,2024-06-24 00:00:00
25021,4655,3447,login,2024-09-07,70.7,2024-09-07 00:00:00
25022,4978,1801,api_call,2023-06-14,49.52,2023-06-14 00:00:00
25023,2863,2388,login,2023-05-26,66.63,2023-05-26 00:00:00
25024,3297,234,share,2023-01-29,40.4,2023-01-29 00:00:00
25025,1457,1572,feature_usage,2023-11-07,20.5,2023-11-07 00:00:00
25026,3584,919,settings_change,2024-05-14,25.52,2024-05-14 00:00:00
25027,2639,3079,invite,2023-12-03,33.82,2023-12-03 00:00:00
25028,4615,1570,upload,2024-07-12,35.03,2024-07-12 00:00:00
25029,3165,5497,support_ticket,2023-12-13,6.77,2023-12-13 00:00:00
25030,851,95,login,2024-10-10,65.36,2024-10-10 00:00:00
25031,1946,1525,login,2024-04-02,43.3,2024-04-02 00:00:00
25032,4655,3447,login,2023-12-02,93.0,2023-12-02 00:00:00
25033,2509,5056,settings_change,2024-07-15,81.97,2024-07-15 00:00:00
25034,3370,4814,download,2023-06-30,55.01,2023-06-30 00:00:00
25035,4794,974,download,2024-10-06,67.7,2024-10-06 00:00:00
25036,706,3289,export_data,2024-10-28,28.68,2024-10-28 00:00:00
25037,2187,2357,payment,2023-12-16,85.4,2023-12-16 00:00:00
25038,1084,4395,login,2023-06-06,71.74,2023-06-06 00:00:00
25039,2674,5656,download,2024-02-03,31.19,2024-02-03 00:00:00
25040,1685,5630,api_call,2024-07-23,4.98,2024-07-23 00:00:00
25041,3664,5361,api_call,2024-04-02,13.56,2024-04-02 00:00:00
25042,4848,5067,login,2024-09-21,79.7,2024-09-21 00:00:00
25043,399,240,profile_update,2023-12-29,98.26,2023-12-29 00:00:00
25044,3108,2335,export_data,2023-04-28,21.66,2023-04-28 00:00:00
25045,2598,5699,payment,2023-11-09,13.37,2023-11-09 00:00:00
25046,185,229,profile_update,2023-10-27,11.58,2023-10-27 00:00:00
25047,3856,5736,invite,2023-08-05,24.95,2023-08-05 00:00:00
25048,1302,4698,export_data,2023-05-12,10.1,2023-05-12 00:00:00
25049,2943,2951,profile_update,2024-01-04,92.88,2024-01-04 00:00:00
25050,1621,5764,api_call,2024-01-04,27.87,2024-01-04 00:00:00
25051,2397,2222,login,2023-10-03,83.16,2023-10-03 00:00:00
25052,2191,1109,login,2024-04-09,41.28,2024-04-09 00:00:00
25053,2232,5929,export_data,2024-12-20,27.2,2024-12-20 00:00:00
25054,3275,3453,payment,2024-03-14,76.09,2024-03-14 00:00:00
25055,182,3285,feature_usage,2024-12-02,25.5,2024-12-02 00:00:00
25056,3849,2120,upload,2024-09-09,38.79,2024-09-09 00:00:00
25057,2470,4153,invite,2024-05-02,17.52,2024-05-02 00:00:00
25058,3047,1847,payment,2024-12-16,9.01,2024-12-16 00:00:00
25059,2242,2063,share,2023-09-12,30.2,2023-09-12 00:00:00
25060,4152,2705,export_data,2024-06-24,84.67,2024-06-24 00:00:00
25061,3274,5486,download,2023-12-17,5.13,2023-12-17 00:00:00
25062,334,1162,payment,2023-06-18,65.43,2023-06-18 00:00:00
25063,3689,1996,feature_usage,2023-05-21,13.44,2023-05-21 00:00:00
25064,3365,1984,invite,2024-05-05,56.87,2024-05-05 00:00:00
25065,3723,3427,invite,2024-12-26,38.53,2024-12-26 00:00:00
25066,487,2884,invite,2024-01-31,89.31,2024-01-31 00:00:00
25067,1359,829,invite,2024-05-26,11.06,2024-05-26 00:00:00
25068,4262,730,export_data,2024-01-24,39.25,2024-01-24 00:00:00
25069,2461,1656,export_data,2024-05-09,73.06,2024-05-09 00:00:00
25070,590,1096,login,2024-05-03,90.16,2024-05-03 00:00:00
25071,318,3422,download,2024-01-16,74.41,2024-01-16 00:00:00
25072,2090,4308,api_call,2023-11-15,0.85,2023-11-15 00:00:00
25073,1622,3412,api_call,2023-10-30,99.56,2023-10-30 00:00:00
25074,3210,2602,settings_change,2023-02-24,53.32,2023-02-24 00:00:00
25075,2910,718,profile_update,2024-10-29,61.52,2024-10-29 00:00:00
25076,4792,1052,invite,2024-06-06,79.59,2024-06-06 00:00:00
25077,4290,4070,payment,2024-05-05,31.06,2024-05-05 00:00:00
25078,747,2283,api_call,2024-02-15,26.36,2024-02-15 00:00:00
25079,4511,697,profile_update,2024-10-03,9.47,2024-10-03 00:00:00
25080,3839,4482,profile_update,2023-08-14,30.84,2023-08-14 00:00:00
25081,2251,3873,api_call,2024-07-15,68.3,2024-07-15 00:00:00
25082,3767,4593,profile_update,2024-10-25,70.18,2024-10-25 00:00:00
25083,318,5545,support_ticket,2024-08-09,1.41,2024-08-09 00:00:00
25084,250,5461,payment,2023-05-18,12.58,2023-05-18 00:00:00
25085,1159,1255,feature_usage,2024-11-25,74.94,2024-11-25 00:00:00
25086,975,1106,invite,2023-05-24,28.6,2023-05-24 00:00:00
25087,4842,1944,profile_update,2024-12-01,65.51,2024-12-01 00:00:00
25088,318,3700,profile_update,2024-05-25,67.92,2024-05-25 00:00:00
25089,2713,2640,download,2023-04-28,22.61,2023-04-28 00:00:00
25090,1906,3374,download,2023-10-23,77.08,2023-10-23 00:00:00
25091,851,95,login,2024-02-26,80.8,2024-02-26 00:00:00
25092,1701,4353,download,2024-03-25,98.51,2024-03-25 00:00:00
25093,2501,2184,settings_change,2024-01-15,94.38,2024-01-15 00:00:00
25094,4029,3212,share,2024-06-30,75.02,2024-06-30 00:00:00
25095,2152,4964,login,2024-05-16,17.38,2024-05-16 00:00:00
25096,4115,839,profile_update,2024-06-25,41.17,2024-06-25 00:00:00
25097,3962,4838,share,2024-10-25,68.1,2024-10-25 00:00:00
25098,3006,2653,login,2024-05-28,49.39,2024-05-28 00:00:00
25099,4446,950,invite,2023-10-05,53.57,2023-10-05 00:00:00
25100,4589,1913,feature_usage,2024-08-01,63.27,2024-08-01 00:00:00
25101,1332,3996,upload,2024-04-23,97.24,2024-04-23 00:00:00
25102,4045,3660,profile_update,2024-08-17,27.42,2024-08-17 00:00:00
25103,3800,5939,profile_update,2023-04-29,81.0,2023-04-29 00:00:00
25104,4737,5762,share,2024-06-14,91.07,2024-06-14 00:00:00
25105,3646,374,settings_change,2024-10-03,22.89,2024-10-03 00:00:00
25106,1176,4218,export_data,2024-01-06,80.52,2024-01-06 00:00:00
25107,494,4842,share,2024-09-14,93.93,2024-09-14 00:00:00
25108,3688,2871,export_data,2023-04-30,91.1,2023-04-30 00:00:00
25109,3192,1758,share,2024-11-19,40.86,2024-11-19 00:00:00
25110,1074,5942,upload,2023-09-26,55.9,2023-09-26 00:00:00
25111,2880,580,login,2024-08-29,97.78,2024-08-29 00:00:00
25112,1348,3616,settings_change,2023-12-26,21.21,2023-12-26 00:00:00
25113,1227,3410,download,2023-11-22,28.93,2023-11-22 00:00:00
25114,3292,5715,profile_update,2023-12-20,74.3,2023-12-20 00:00:00
25115,496,1001,feature_usage,2024-07-16,23.35,2024-07-16 00:00:00
25116,3150,2701,upload,2023-10-29,24.18,2023-10-29 00:00:00
25117,2490,1475,share,2023-12-06,66.17,2023-12-06 00:00:00
25118,298,5997,export_data,2023-06-28,83.48,2023-06-28 00:00:00
25119,3466,4135,share,2024-06-26,23.36,2024-06-26 00:00:00
25120,1493,479,invite,2024-03-10,30.52,2024-03-10 00:00:00
25121,3431,2100,share,2024-07-03,18.26,2024-07-03 00:00:00
25122,569,5053,api_call,2024-05-03,15.85,2024-05-03 00:00:00
25123,4237,496,export_data,2023-07-25,63.18,2023-07-25 00:00:00
25124,3565,5601,profile_update,2024-02-19,66.97,2024-02-19 00:00:00
25125,2683,1193,settings_change,2024-11-20,98.03,2024-11-20 00:00:00
25126,4101,196,support_ticket,2023-08-04,1.12,2023-08-04 00:00:00
25127,4479,567,share,2023-12-10,33.6,2023-12-10 00:00:00
25128,2277,582,download,2024-06-18,75.76,2024-06-18 00:00:00
25129,2693,2836,export_data,2023-07-28,60.09,2023-07-28 00:00:00
25130,1289,3697,api_call,2023-02-28,78.49,2023-02-28 00:00:00
25131,2416,1512,upload,2024-07-14,80.35,2024-07-14 00:00:00
25132,1330,3565,download,2024-09-29,12.5,2024-09-29 00:00:00
25133,4940,4748,api_call,2023-05-05,14.98,2023-05-05 00:00:00
25134,4420,1815,export_data,2024-05-21,84.11,2024-05-21 00:00:00
25135,1310,3507,login,2023-07-08,70.59,2023-07-08 00:00:00
25136,1804,5476,login,2024-12-26,64.66,2024-12-26 00:00:00
25137,2802,4267,support_ticket,2024-09-19,58.64,2024-09-19 00:00:00
25138,192,1657,support_ticket,2024-02-16,92.53,2024-02-16 00:00:00
25139,4611,4558,export_data,2023-09-03,64.91,2023-09-03 00:00:00
25140,2267,4376,settings_change,2024-01-15,17.8,2024-01-15 00:00:00
25141,1221,871,profile_update,2023-05-24,89.88,2023-05-24 00:00:00
25142,3304,5695,login,2024-11-09,6.2,2024-11-09 00:00:00
25143,1590,5021,settings_change,2023-11-30,6.69,2023-11-30 00:00:00
25144,2006,2157,share,2023-06-29,96.92,2023-06-29 00:00:00
25145,940,3345,feature_usage,2024-02-19,14.93,2024-02-19 00:00:00
25146,3137,3033,api_call,2023-10-31,4.89,2023-10-31 00:00:00
25147,1048,3257,payment,2024-02-07,89.48,2024-02-07 00:00:00
25148,2548,4587,payment,2024-03-12,72.65,2024-03-12 00:00:00
25149,632,3107,download,2023-09-29,69.23,2023-09-29 00:00:00
25150,4773,1587,feature_usage,2024-06-03,78.62,2024-06-03 00:00:00
25151,1117,2020,share,2024-12-08,7.33,2024-12-08 00:00:00
25152,1214,48,share,2023-09-24,66.83,2023-09-24 00:00:00
25153,4513,537,share,2023-06-22,24.17,2023-06-22 00:00:00
25154,663,2210,download,2023-07-19,25.79,2023-07-19 00:00:00
25155,731,1585,profile_update,2024-05-28,32.04,2024-05-28 00:00:00
25156,3884,1045,api_call,2024-04-22,2.36,2024-04-22 00:00:00
25157,2206,5572,support_ticket,2024-11-08,82.43,2024-11-08 00:00:00
25158,555,4746,api_call,2024-02-21,43.54,2024-02-21 00:00:00
25159,745,4342,feature_usage,2024-02-25,10.16,2024-02-25 00:00:00
25160,4577,1973,download,2024-01-14,44.23,2024-01-14 00:00:00
25161,4456,1019,login,2024-01-11,56.23,2024-01-11 00:00:00
25162,4544,2708,login,2023-08-06,29.58,2023-08-06 00:00:00
25163,2649,5084,feature_usage,2024-07-03,13.83,2024-07-03 00:00:00
25164,4547,4718,api_call,2024-05-17,42.23,2024-05-17 00:00:00
25165,25,1639,payment,2023-10-14,99.04,2023-10-14 00:00:00
25166,4582,2187,upload,2024-05-25,89.25,2024-05-25 00:00:00
25167,1777,4472,payment,2023-12-09,72.5,2023-12-09 00:00:00
25168,2651,3055,login,2023-09-06,58.09,2023-09-06 00:00:00
25169,625,1213,share,2024-02-18,77.74,2024-02-18 00:00:00
25170,2393,844,upload,2024-04-07,37.24,2024-04-07 00:00:00
25171,4198,4562,settings_change,2023-08-24,67.55,2023-08-24 00:00:00
25172,748,208,upload,2023-09-12,52.27,2023-09-12 00:00:00
25173,1870,4682,export_data,2023-09-09,71.19,2023-09-09 00:00:00
25174,3015,4236,download,2024-09-22,29.79,2024-09-22 00:00:00
25175,2779,721,share,2023-09-08,48.69,2023-09-08 00:00:00
25176,4620,5827,feature_usage,2024-08-29,61.26,2024-08-29 00:00:00
25177,4243,3320,settings_change,2024-03-13,8.01,2024-03-13 00:00:00
25178,4202,1550,profile_update,2024-08-12,26.82,2024-08-12 00:00:00
25179,1068,3932,feature_usage,2024-10-23,38.74,2024-10-23 00:00:00
25180,3230,5512,feature_usage,2024-06-17,7.37,2024-06-17 00:00:00
25181,4045,4299,payment,2023-03-19,61.52,2023-03-19 00:00:00
25182,3600,4496,feature_usage,2024-05-13,89.41,2024-05-13 00:00:00
25183,3865,2572,export_data,2023-08-09,10.37,2023-08-09 00:00:00
25184,738,1530,upload,2024-01-29,85.24,2024-01-29 00:00:00
25185,4666,69,settings_change,2024-08-15,15.72,2024-08-15 00:00:00
25186,3702,722,feature_usage,2024-07-24,44.59,2024-07-24 00:00:00
25187,4729,2547,download,2024-11-03,25.69,2024-11-03 00:00:00
25188,4838,5908,payment,2023-10-17,36.83,2023-10-17 00:00:00
25189,2123,5220,login,2024-01-03,20.1,2024-01-03 00:00:00
25190,4891,3704,export_data,2024-05-06,15.35,2024-05-06 00:00:00
25191,4818,4444,api_call,2024-08-11,0.81,2024-08-11 00:00:00
25192,370,1055,profile_update,2024-05-12,43.08,2024-05-12 00:00:00
25193,4800,5491,invite,2024-03-15,91.27,2024-03-15 00:00:00
25194,4569,5145,payment,2024-07-11,19.56,2024-07-11 00:00:00
25195,1736,2654,api_call,2024-06-19,41.89,2024-06-19 00:00:00
25196,2762,5785,support_ticket,2023-12-27,78.14,2023-12-27 00:00:00
25197,2018,754,export_data,2024-02-18,74.95,2024-02-18 00:00:00
25198,4519,4747,profile_update,2024-06-29,94.67,2024-06-29 00:00:00
25199,4107,5851,upload,2023-12-02,92.08,2023-12-02 00:00:00
25200,1702,4208,settings_change,2024-03-01,44.09,2024-03-01 00:00:00
25201,4999,2617,download,2024-04-07,87.66,2024-04-07 00:00:00
25202,366,2235,upload,2023-07-10,3.28,2023-07-10 00:00:00
25203,4638,1236,settings_change,2024-01-17,72.62,2024-01-17 00:00:00
25204,4579,5240,download,2024-03-11,36.36,2024-03-11 00:00:00
25205,33,924,download,2023-05-22,22.97,2023-05-22 00:00:00
25206,4814,533,share,2024-04-21,88.95,2024-04-21 00:00:00
25207,281,2816,upload,2024-07-28,8.98,2024-07-28 00:00:00
25208,2190,4010,invite,2023-09-02,96.66,2023-09-02 00:00:00
25209,1049,3126,login,2023-09-17,92.48,2023-09-17 00:00:00
25210,2240,57,payment,2023-11-23,4.09,2023-11-23 00:00:00
25211,318,5545,export_data,2024-05-28,82.96,2024-05-28 00:00:00
25212,3576,1788,profile_update,2024-01-30,59.64,2024-01-30 00:00:00
25213,3137,3033,export_data,2023-09-26,1.03,2023-09-26 00:00:00
25214,2596,4504,support_ticket,2024-08-19,60.33,2024-08-19 00:00:00
25215,3488,1183,upload,2023-11-02,78.28,2023-11-02 00:00:00
25216,3091,4323,settings_change,2024-11-29,58.25,2024-11-29 00:00:00
25217,76,4829,invite,2023-09-28,20.11,2023-09-28 00:00:00
25218,4424,712,invite,2024-09-07,48.92,2024-09-07 00:00:00
25219,2540,2648,settings_change,2023-12-16,86.2,2023-12-16 00:00:00
25220,3477,5968,export_data,2024-11-21,22.31,2024-11-21 00:00:00
25221,4240,1695,support_ticket,2024-12-28,64.01,2024-12-28 00:00:00
25222,4116,4024,feature_usage,2023-10-17,16.75,2023-10-17 00:00:00
25223,2761,2792,export_data,2024-09-03,21.29,2024-09-03 00:00:00
25224,4004,511,payment,2024-01-21,80.08,2024-01-21 00:00:00
25225,581,4679,download,2023-03-05,4.41,2023-03-05 00:00:00
25226,1946,292,feature_usage,2024-09-12,80.75,2024-09-12 00:00:00
25227,1379,4898,settings_change,2024-12-12,85.97,2024-12-12 00:00:00
25228,1972,5858,login,2023-08-23,40.71,2023-08-23 00:00:00
25229,257,1636,api_call,2023-06-27,69.79,2023-06-27 00:00:00
25230,587,2544,upload,2024-12-24,34.05,2024-12-24 00:00:00
25231,4252,1392,settings_change,2023-12-15,78.33,2023-12-15 00:00:00
25232,4301,4486,upload,2024-08-15,86.93,2024-08-15 00:00:00
25233,3391,2568,invite,2023-12-06,28.35,2023-12-06 00:00:00
25234,4117,5153,payment,2023-04-16,22.68,2023-04-16 00:00:00
25235,569,5650,share,2023-10-19,58.43,2023-10-19 00:00:00
25236,736,812,settings_change,2023-05-26,28.69,2023-05-26 00:00:00
25237,1798,3197,invite,2023-09-25,5.63,2023-09-25 00:00:00
25238,4327,3272,feature_usage,2023-10-19,55.3,2023-10-19 00:00:00
25239,3132,3171,settings_change,2023-11-26,58.65,2023-11-26 00:00:00
25240,694,3419,profile_update,2024-08-31,35.51,2024-08-31 00:00:00
25241,3660,1176,login,2024-09-07,3.6,2024-09-07 00:00:00
25242,4712,5152,invite,2023-09-06,45.26,2023-09-06 00:00:00
25243,1598,1119,payment,2023-11-05,20.47,2023-11-05 00:00:00
25244,1083,4389,invite,2024-06-25,63.37,2024-06-25 00:00:00
25245,2286,5597,download,2024-02-15,75.63,2024-02-15 00:00:00
25246,1818,2410,profile_update,2024-09-11,9.62,2024-09-11 00:00:00
25247,4885,1926,payment,2023-12-23,75.57,2023-12-23 00:00:00
25248,2397,3701,payment,2023-08-13,54.22,2023-08-13 00:00:00
25249,1928,165,feature_usage,2023-07-15,96.21,2023-07-15 00:00:00
25250,288,1179,api_call,2023-10-13,55.95,2023-10-13 00:00:00
25251,1048,3257,api_call,2024-06-13,61.6,2024-06-13 00:00:00
25252,1600,613,support_ticket,2024-05-08,68.61,2024-05-08 00:00:00
25253,2554,1935,upload,2023-07-02,53.77,2023-07-02 00:00:00
25254,1382,3856,feature_usage,2024-05-30,22.06,2024-05-30 00:00:00
25255,575,5222,support_ticket,2024-08-15,41.17,2024-08-15 00:00:00
25256,4318,3205,download,2024-08-31,29.49,2024-08-31 00:00:00
25257,3249,1584,profile_update,2024-01-03,46.68,2024-01-03 00:00:00
25258,2077,5267,feature_usage,2024-02-07,56.53,2024-02-07 00:00:00
25259,860,3177,profile_update,2024-01-12,13.21,2024-01-12 00:00:00
25260,3373,4945,feature_usage,2023-04-18,67.62,2023-04-18 00:00:00
25261,203,1658,feature_usage,2023-03-16,49.33,2023-03-16 00:00:00
25262,376,642,share,2023-12-04,58.92,2023-12-04 00:00:00
25263,638,5807,export_data,2023-05-06,70.03,2023-05-06 00:00:00
