subscription_id,customer_id,plan_id,plan_name,mrr,start_date,end_date,status,billing_period,created_at
3246,437,4,Enterprise,99.99,2023-04-02,,active,monthly,2023-04-02 00:00:00
3247,1947,3,Premium,49.99,2023-06-07,,active,monthly,2023-06-07 00:00:00
3248,3267,3,Premium,49.99,2023-03-17,,active,monthly,2023-03-17 00:00:00
3249,429,4,Enterprise,99.99,2023-05-05,,active,monthly,2023-05-05 00:00:00
3250,1158,3,Premium,49.99,2023-01-29,2023-10-26,churned,annual,2023-01-29 00:00:00
3251,4274,1,Basic,9.99,2023-07-12,,active,monthly,2023-07-12 00:00:00
3252,2000,3,Premium,49.99,2023-04-08,,active,annual,2023-04-08 00:00:00
3253,2399,1,Basic,9.99,2023-12-31,2024-01-30,churned,monthly,2023-12-31 00:00:00
3254,1091,3,Premium,49.99,2024-01-19,,active,annual,2024-01-19 00:00:00
3255,4063,4,Enterprise,99.99,2023-11-20,2024-06-17,churned,annual,2023-11-20 00:00:00
3256,4451,1,Basic,9.99,2023-06-08,,active,monthly,2023-06-08 00:00:00
3257,1048,3,Premium,49.99,2023-09-30,2024-09-24,churned,annual,2023-09-30 00:00:00
3258,3641,1,Basic,9.99,2023-10-11,,active,annual,2023-10-11 00:00:00
3259,294,3,Premium,49.99,2023-12-10,2024-02-08,churned,monthly,2023-12-10 00:00:00
3260,1339,1,Basic,9.99,2024-01-19,,active,annual,2024-01-19 00:00:00
3261,881,4,Enterprise,99.99,2023-11-24,,active,monthly,2023-11-24 00:00:00
3262,1563,1,Basic,9.99,2024-01-23,,active,annual,2024-01-23 00:00:00
3263,605,2,Standard,19.99,2023-10-02,,active,annual,2023-10-02 00:00:00
3264,1991,4,Enterprise,99.99,2023-03-05,,active,annual,2023-03-05 00:00:00
3265,3878,1,Basic,9.99,2023-12-23,2024-06-20,churned,annual,2023-12-23 00:00:00
3266,939,2,Standard,19.99,2023-04-07,,active,annual,2023-04-07 00:00:00
3267,3969,2,Standard,19.99,2023-11-27,,active,annual,2023-11-27 00:00:00
3268,824,2,Standard,19.99,2023-06-16,,active,annual,2023-06-16 00:00:00
3269,3883,4,Enterprise,99.99,2023-03-01,,active,monthly,2023-03-01 00:00:00
3270,1383,2,Standard,19.99,2023-08-26,,active,monthly,2023-08-26 00:00:00
3271,4509,2,Standard,19.99,2024-01-04,,active,annual,2024-01-04 00:00:00
3272,4327,1,Basic,9.99,2023-05-23,,active,monthly,2023-05-23 00:00:00
3273,3218,4,Enterprise,99.99,2024-01-01,2024-03-01,churned,annual,2024-01-01 00:00:00
3274,2775,3,Premium,49.99,2023-11-15,,active,annual,2023-11-15 00:00:00
3275,4646,4,Enterprise,99.99,2023-04-10,,active,annual,2023-04-10 00:00:00
3276,1257,2,Standard,19.99,2023-06-14,2024-01-10,churned,annual,2023-06-14 00:00:00
3277,1400,3,Premium,49.99,2023-10-27,2024-08-22,churned,annual,2023-10-27 00:00:00
3278,4132,4,Enterprise,99.99,2023-08-03,,active,annual,2023-08-03 00:00:00
3279,1168,3,Premium,49.99,2023-07-14,,active,monthly,2023-07-14 00:00:00
3280,1764,3,Premium,49.99,2023-12-29,,active,annual,2023-12-29 00:00:00
3281,3890,2,Standard,19.99,2023-05-22,,active,monthly,2023-05-22 00:00:00
3282,4404,4,Enterprise,99.99,2023-05-29,,active,annual,2023-05-29 00:00:00
3283,795,1,Basic,9.99,2023-05-08,,active,monthly,2023-05-08 00:00:00
3284,667,4,Enterprise,99.99,2023-09-12,,active,annual,2023-09-12 00:00:00
3285,182,3,Premium,49.99,2023-12-28,,active,monthly,2023-12-28 00:00:00
3286,2997,1,Basic,9.99,2023-07-02,,active,annual,2023-07-02 00:00:00
3287,2343,4,Enterprise,99.99,2023-05-31,2024-03-26,churned,annual,2023-05-31 00:00:00
3288,891,3,Premium,49.99,2023-12-17,,active,monthly,2023-12-17 00:00:00
3289,706,3,Premium,49.99,2023-10-25,,active,monthly,2023-10-25 00:00:00
3290,3870,2,Standard,19.99,2023-05-11,,active,monthly,2023-05-11 00:00:00
3291,3330,1,Basic,9.99,2024-01-05,,active,annual,2024-01-05 00:00:00
3292,3149,1,Basic,9.99,2023-07-09,,active,annual,2023-07-09 00:00:00
3293,4876,3,Premium,49.99,2023-04-02,,active,monthly,2023-04-02 00:00:00
3294,1358,3,Premium,49.99,2023-02-18,,active,monthly,2023-02-18 00:00:00
3295,3610,3,Premium,49.99,2023-10-12,,active,annual,2023-10-12 00:00:00
3296,4150,2,Standard,19.99,2023-06-11,,active,monthly,2023-06-11 00:00:00
3297,389,2,Standard,19.99,2023-12-24,,active,monthly,2023-12-24 00:00:00
3298,2311,1,Basic,9.99,2023-02-25,,active,annual,2023-02-25 00:00:00
3299,4028,4,Enterprise,99.99,2023-10-31,,active,monthly,2023-10-31 00:00:00
3300,3975,1,Basic,9.99,2023-01-10,,active,annual,2023-01-10 00:00:00
3301,4339,3,Premium,49.99,2023-03-08,,active,monthly,2023-03-08 00:00:00
3302,1047,4,Enterprise,99.99,2024-01-26,,active,monthly,2024-01-26 00:00:00
3303,4804,1,Basic,9.99,2023-04-19,2023-10-16,churned,monthly,2023-04-19 00:00:00
3304,3505,4,Enterprise,99.99,2023-05-05,,active,annual,2023-05-05 00:00:00
3305,3381,4,Enterprise,99.99,2023-07-25,,active,annual,2023-07-25 00:00:00
3306,4308,4,Enterprise,99.99,2023-06-19,,active,monthly,2023-06-19 00:00:00
3307,281,4,Enterprise,99.99,2023-05-25,,active,monthly,2023-05-25 00:00:00
3308,4613,3,Premium,49.99,2023-07-08,,active,annual,2023-07-08 00:00:00
3309,1532,4,Enterprise,99.99,2023-09-24,,active,annual,2023-09-24 00:00:00
3310,1293,2,Standard,19.99,2023-05-18,,active,annual,2023-05-18 00:00:00
3311,2830,2,Standard,19.99,2023-05-05,,active,annual,2023-05-05 00:00:00
3312,1031,1,Basic,9.99,2023-04-05,,active,monthly,2023-04-05 00:00:00
3313,2809,3,Premium,49.99,2023-03-09,2023-07-07,churned,monthly,2023-03-09 00:00:00
3314,3635,1,Basic,9.99,2023-12-27,2024-12-21,churned,monthly,2023-12-27 00:00:00
3315,2927,4,Enterprise,99.99,2023-09-08,,active,monthly,2023-09-08 00:00:00
3316,2955,3,Premium,49.99,2023-01-15,,active,monthly,2023-01-15 00:00:00
3317,3733,4,Enterprise,99.99,2023-12-02,,active,monthly,2023-12-02 00:00:00
3318,160,3,Premium,49.99,2023-12-12,,active,monthly,2023-12-12 00:00:00
3319,2722,1,Basic,9.99,2023-11-07,,active,monthly,2023-11-07 00:00:00
3320,4243,3,Premium,49.99,2024-01-02,,active,monthly,2024-01-02 00:00:00
3321,1462,2,Standard,19.99,2023-11-30,,active,monthly,2023-11-30 00:00:00
3322,1948,3,Premium,49.99,2023-05-27,,active,annual,2023-05-27 00:00:00
3323,2866,2,Standard,19.99,2023-11-17,,active,annual,2023-11-17 00:00:00
3324,2645,2,Standard,19.99,2023-01-27,2023-11-23,churned,annual,2023-01-27 00:00:00
3325,3064,3,Premium,49.99,2023-01-24,2024-01-19,churned,monthly,2023-01-24 00:00:00
3326,1346,2,Standard,19.99,2023-06-08,,active,monthly,2023-06-08 00:00:00
3327,3692,3,Premium,49.99,2023-04-10,,active,annual,2023-04-10 00:00:00
3328,3956,4,Enterprise,99.99,2023-06-10,,active,annual,2023-06-10 00:00:00
3329,64,4,Enterprise,99.99,2023-02-13,2023-04-14,churned,monthly,2023-02-13 00:00:00
3330,2549,3,Premium,49.99,2023-08-31,,active,monthly,2023-08-31 00:00:00
3331,3258,1,Basic,9.99,2023-07-14,,active,annual,2023-07-14 00:00:00
3332,2431,2,Standard,19.99,2023-03-30,,active,annual,2023-03-30 00:00:00
3333,295,3,Premium,49.99,2023-02-14,,active,annual,2023-02-14 00:00:00
3334,4380,2,Standard,19.99,2023-07-12,,active,annual,2023-07-12 00:00:00
3335,2602,2,Standard,19.99,2023-10-12,2024-07-08,churned,annual,2023-10-12 00:00:00
3336,2065,3,Premium,49.99,2023-08-13,,active,monthly,2023-08-13 00:00:00
3337,3729,3,Premium,49.99,2023-08-27,,active,monthly,2023-08-27 00:00:00
3338,4404,2,Standard,19.99,2023-05-23,,active,annual,2023-05-23 00:00:00
3339,511,3,Premium,49.99,2023-10-12,,active,monthly,2023-10-12 00:00:00
3340,2495,4,Enterprise,99.99,2023-08-19,,active,monthly,2023-08-19 00:00:00
3341,4848,2,Standard,19.99,2023-02-22,2023-04-23,churned,monthly,2023-02-22 00:00:00
3342,2463,3,Premium,49.99,2023-08-11,,active,monthly,2023-08-11 00:00:00
3343,4771,1,Basic,9.99,2023-04-13,2023-08-11,churned,monthly,2023-04-13 00:00:00
3344,3633,3,Premium,49.99,2023-12-18,,active,annual,2023-12-18 00:00:00
3345,940,2,Standard,19.99,2024-01-13,,active,monthly,2024-01-13 00:00:00
3346,816,3,Premium,49.99,2023-08-29,2024-08-23,churned,annual,2023-08-29 00:00:00
3347,2802,4,Enterprise,99.99,2023-12-07,,active,monthly,2023-12-07 00:00:00
3348,733,1,Basic,9.99,2023-03-25,2023-09-21,churned,monthly,2023-03-25 00:00:00
3349,3517,4,Enterprise,99.99,2023-09-15,2023-11-14,churned,monthly,2023-09-15 00:00:00
3350,3606,3,Premium,49.99,2023-08-12,,active,monthly,2023-08-12 00:00:00
3351,524,2,Standard,19.99,2023-01-29,,active,annual,2023-01-29 00:00:00
3352,2018,3,Premium,49.99,2023-06-22,,active,monthly,2023-06-22 00:00:00
3353,4529,3,Premium,49.99,2023-10-05,2023-11-04,churned,annual,2023-10-05 00:00:00
3354,3064,3,Premium,49.99,2023-01-21,,active,monthly,2023-01-21 00:00:00
3355,4948,1,Basic,9.99,2024-01-24,,active,annual,2024-01-24 00:00:00
3356,4299,3,Premium,49.99,2023-12-31,,active,annual,2023-12-31 00:00:00
3357,4853,3,Premium,49.99,2023-04-11,,active,annual,2023-04-11 00:00:00
3358,4925,2,Standard,19.99,2023-06-29,,active,annual,2023-06-29 00:00:00
3359,351,3,Premium,49.99,2023-07-25,,active,monthly,2023-07-25 00:00:00
3360,2211,1,Basic,9.99,2023-04-16,,active,annual,2023-04-16 00:00:00
3361,1150,3,Premium,49.99,2023-06-16,2023-11-13,churned,monthly,2023-06-16 00:00:00
3362,705,1,Basic,9.99,2023-02-15,,active,monthly,2023-02-15 00:00:00
3363,2301,4,Enterprise,99.99,2023-09-23,,active,monthly,2023-09-23 00:00:00
3364,1182,1,Basic,9.99,2023-03-02,,active,monthly,2023-03-02 00:00:00
3365,1493,2,Standard,19.99,2023-06-12,,active,monthly,2023-06-12 00:00:00
3366,255,4,Enterprise,99.99,2023-02-24,2023-11-21,churned,monthly,2023-02-24 00:00:00
3367,869,2,Standard,19.99,2023-05-26,2024-01-21,churned,annual,2023-05-26 00:00:00
3368,1032,4,Enterprise,99.99,2023-02-15,,active,annual,2023-02-15 00:00:00
3369,3198,4,Enterprise,99.99,2023-08-19,2024-05-15,churned,monthly,2023-08-19 00:00:00
3370,1866,3,Premium,49.99,2023-03-27,,active,monthly,2023-03-27 00:00:00
3371,2658,1,Basic,9.99,2023-06-26,,active,monthly,2023-06-26 00:00:00
3372,3663,2,Standard,19.99,2023-02-28,,active,annual,2023-02-28 00:00:00
3373,3275,4,Enterprise,99.99,2023-12-18,,active,annual,2023-12-18 00:00:00
3374,1906,1,Basic,9.99,2023-08-22,2023-11-20,churned,monthly,2023-08-22 00:00:00
3375,2746,1,Basic,9.99,2023-11-19,,active,annual,2023-11-19 00:00:00
3376,4209,3,Premium,49.99,2023-02-06,,active,annual,2023-02-06 00:00:00
3377,331,2,Standard,19.99,2023-05-05,,active,annual,2023-05-05 00:00:00
3378,1320,1,Basic,9.99,2023-06-05,,active,monthly,2023-06-05 00:00:00
3379,4,3,Premium,49.99,2023-02-24,2024-02-19,churned,monthly,2023-02-24 00:00:00
3380,3923,3,Premium,49.99,2023-03-25,,active,monthly,2023-03-25 00:00:00
3381,2484,2,Standard,19.99,2023-02-20,,active,annual,2023-02-20 00:00:00
3382,4257,1,Basic,9.99,2023-04-17,,active,annual,2023-04-17 00:00:00
3383,1423,1,Basic,9.99,2023-12-21,,active,monthly,2023-12-21 00:00:00
3384,2746,3,Premium,49.99,2023-10-20,,active,annual,2023-10-20 00:00:00
3385,1663,3,Premium,49.99,2023-09-01,,active,annual,2023-09-01 00:00:00
3386,1922,4,Enterprise,99.99,2023-06-01,,active,annual,2023-06-01 00:00:00
3387,4819,1,Basic,9.99,2023-08-23,,active,annual,2023-08-23 00:00:00
3388,4634,1,Basic,9.99,2024-01-11,,active,annual,2024-01-11 00:00:00
3389,2856,4,Enterprise,99.99,2023-01-27,,active,annual,2023-01-27 00:00:00
3390,2809,2,Standard,19.99,2023-02-16,2023-09-14,churned,annual,2023-02-16 00:00:00
3391,189,3,Premium,49.99,2023-10-20,,active,monthly,2023-10-20 00:00:00
3392,2022,4,Enterprise,99.99,2023-03-23,,active,annual,2023-03-23 00:00:00
3393,3486,4,Enterprise,99.99,2023-05-08,,active,monthly,2023-05-08 00:00:00
3394,2120,1,Basic,9.99,2023-04-29,,active,monthly,2023-04-29 00:00:00
3395,2508,4,Enterprise,99.99,2023-09-04,2023-12-03,churned,monthly,2023-09-04 00:00:00
3396,782,1,Basic,9.99,2023-07-15,,active,monthly,2023-07-15 00:00:00
3397,3815,4,Enterprise,99.99,2023-06-19,,active,annual,2023-06-19 00:00:00
3398,4773,3,Premium,49.99,2023-10-08,,active,monthly,2023-10-08 00:00:00
3399,2816,1,Basic,9.99,2023-01-15,,active,monthly,2023-01-15 00:00:00
3400,4071,3,Premium,49.99,2023-12-22,,active,annual,2023-12-22 00:00:00
3401,1747,3,Premium,49.99,2023-07-21,2023-10-19,churned,annual,2023-07-21 00:00:00
3402,4642,3,Premium,49.99,2023-06-05,,active,monthly,2023-06-05 00:00:00
3403,527,3,Premium,49.99,2023-06-03,,active,monthly,2023-06-03 00:00:00
3404,1051,3,Premium,49.99,2023-03-01,,active,monthly,2023-03-01 00:00:00
3405,4334,2,Standard,19.99,2023-11-26,,active,monthly,2023-11-26 00:00:00
3406,84,4,Enterprise,99.99,2024-01-07,2024-02-06,churned,annual,2024-01-07 00:00:00
3407,1999,2,Standard,19.99,2023-07-03,,active,annual,2023-07-03 00:00:00
3408,4917,4,Enterprise,99.99,2023-07-21,,active,annual,2023-07-21 00:00:00
3409,2004,4,Enterprise,99.99,2023-02-10,,active,annual,2023-02-10 00:00:00
3410,1227,3,Premium,49.99,2023-02-15,,active,monthly,2023-02-15 00:00:00
3411,3798,2,Standard,19.99,2023-06-13,,active,monthly,2023-06-13 00:00:00
3412,1622,2,Standard,19.99,2023-03-19,,active,monthly,2023-03-19 00:00:00
3413,4402,1,Basic,9.99,2023-09-10,2024-01-08,churned,annual,2023-09-10 00:00:00
3414,1352,2,Standard,19.99,2023-09-05,,active,annual,2023-09-05 00:00:00
3415,2333,4,Enterprise,99.99,2024-01-05,,active,annual,2024-01-05 00:00:00
3416,164,4,Enterprise,99.99,2023-11-20,,active,annual,2023-11-20 00:00:00
3417,3331,1,Basic,9.99,2023-08-12,,active,annual,2023-08-12 00:00:00
3418,3099,3,Premium,49.99,2023-07-23,,active,annual,2023-07-23 00:00:00
3419,694,3,Premium,49.99,2023-05-13,,active,annual,2023-05-13 00:00:00
3420,2212,4,Enterprise,99.99,2023-05-08,2023-09-05,churned,annual,2023-05-08 00:00:00
3421,711,2,Standard,19.99,2023-11-07,,active,annual,2023-11-07 00:00:00
3422,318,3,Premium,49.99,2023-09-21,,active,annual,2023-09-21 00:00:00
3423,767,2,Standard,19.99,2023-11-30,,active,annual,2023-11-30 00:00:00
3424,4911,3,Premium,49.99,2023-11-14,,active,annual,2023-11-14 00:00:00
3425,3085,1,Basic,9.99,2023-09-06,,active,annual,2023-09-06 00:00:00
3426,1016,4,Enterprise,99.99,2023-06-25,,active,monthly,2023-06-25 00:00:00
3427,3723,4,Enterprise,99.99,2023-09-03,,active,monthly,2023-09-03 00:00:00
3428,3090,1,Basic,9.99,2023-07-15,,active,annual,2023-07-15 00:00:00
3429,404,4,Enterprise,99.99,2023-12-12,,active,annual,2023-12-12 00:00:00
3430,2519,4,Enterprise,99.99,2023-12-06,,active,monthly,2023-12-06 00:00:00
3431,3098,3,Premium,49.99,2023-05-04,,active,annual,2023-05-04 00:00:00
3432,3123,1,Basic,9.99,2023-04-25,,active,annual,2023-04-25 00:00:00
3433,1436,2,Standard,19.99,2023-05-19,,active,monthly,2023-05-19 00:00:00
3434,1987,2,Standard,19.99,2023-01-30,,active,monthly,2023-01-30 00:00:00
3435,2983,1,Basic,9.99,2023-03-24,2023-07-22,churned,monthly,2023-03-24 00:00:00
3436,4239,1,Basic,9.99,2023-04-25,,active,annual,2023-04-25 00:00:00
3437,1312,2,Standard,19.99,2023-01-10,,active,monthly,2023-01-10 00:00:00
3438,4392,2,Standard,19.99,2023-05-24,,active,monthly,2023-05-24 00:00:00
3439,853,3,Premium,49.99,2023-10-03,,active,monthly,2023-10-03 00:00:00
3440,149,4,Enterprise,99.99,2023-06-13,,active,monthly,2023-06-13 00:00:00
3441,1017,3,Premium,49.99,2023-10-01,,active,monthly,2023-10-01 00:00:00
3442,2037,1,Basic,9.99,2023-11-27,,active,monthly,2023-11-27 00:00:00
3443,2761,3,Premium,49.99,2023-12-07,,active,monthly,2023-12-07 00:00:00
3444,4743,3,Premium,49.99,2023-09-06,2024-03-04,churned,monthly,2023-09-06 00:00:00
3445,1541,4,Enterprise,99.99,2023-11-30,2024-08-26,churned,annual,2023-11-30 00:00:00
3446,223,4,Enterprise,99.99,2023-11-23,,active,annual,2023-11-23 00:00:00
3447,4655,3,Premium,49.99,2023-10-02,,active,monthly,2023-10-02 00:00:00
3448,1203,3,Premium,49.99,2023-02-21,,active,annual,2023-02-21 00:00:00
3449,1481,1,Basic,9.99,2023-09-13,,active,annual,2023-09-13 00:00:00
3450,2935,3,Premium,49.99,2023-06-09,,active,annual,2023-06-09 00:00:00
3451,1231,2,Standard,19.99,2023-09-06,2024-08-01,churned,annual,2023-09-06 00:00:00
3452,438,2,Standard,19.99,2023-02-17,,active,annual,2023-02-17 00:00:00
3453,3275,1,Basic,9.99,2023-12-17,,active,monthly,2023-12-17 00:00:00
3454,1753,3,Premium,49.99,2023-04-18,,active,monthly,2023-04-18 00:00:00
3455,2136,3,Premium,49.99,2023-12-20,2024-02-18,churned,annual,2023-12-20 00:00:00
3456,3466,3,Premium,49.99,2023-11-02,,active,monthly,2023-11-02 00:00:00
3457,4622,2,Standard,19.99,2023-06-11,2024-02-06,churned,annual,2023-06-11 00:00:00
3458,4442,3,Premium,49.99,2023-02-04,,active,monthly,2023-02-04 00:00:00
3459,1709,1,Basic,9.99,2023-05-05,2023-08-03,churned,annual,2023-05-05 00:00:00
3460,4585,3,Premium,49.99,2023-05-22,,active,annual,2023-05-22 00:00:00
3461,709,4,Enterprise,99.99,2023-04-21,,active,annual,2023-04-21 00:00:00
3462,2935,3,Premium,49.99,2023-06-03,,active,annual,2023-06-03 00:00:00
3463,2229,1,Basic,9.99,2023-09-20,,active,annual,2023-09-20 00:00:00
3464,1591,1,Basic,9.99,2023-05-20,,active,monthly,2023-05-20 00:00:00
3465,3862,1,Basic,9.99,2023-05-16,,active,annual,2023-05-16 00:00:00
3466,4774,1,Basic,9.99,2023-01-20,,active,annual,2023-01-20 00:00:00
3467,2015,3,Premium,49.99,2023-09-01,,active,monthly,2023-09-01 00:00:00
3468,4719,3,Premium,49.99,2023-01-17,,active,annual,2023-01-17 00:00:00
3469,640,3,Premium,49.99,2023-10-01,,active,monthly,2023-10-01 00:00:00
3470,3309,3,Premium,49.99,2023-08-11,,active,annual,2023-08-11 00:00:00
3471,2298,4,Enterprise,99.99,2024-01-11,,active,annual,2024-01-11 00:00:00
3472,595,3,Premium,49.99,2023-07-01,,active,annual,2023-07-01 00:00:00
3473,2671,1,Basic,9.99,2023-04-03,,active,annual,2023-04-03 00:00:00
3474,622,2,Standard,19.99,2023-06-05,,active,monthly,2023-06-05 00:00:00
3475,741,4,Enterprise,99.99,2023-04-04,,active,annual,2023-04-04 00:00:00
3476,1255,1,Basic,9.99,2023-12-04,,active,monthly,2023-12-04 00:00:00
3477,2037,2,Standard,19.99,2023-11-25,2024-09-20,churned,annual,2023-11-25 00:00:00
3478,1325,1,Basic,9.99,2023-10-04,,active,monthly,2023-10-04 00:00:00
3479,546,3,Premium,49.99,2023-12-08,2024-04-06,churned,annual,2023-12-08 00:00:00
3480,2450,4,Enterprise,99.99,2023-12-26,2024-01-25,churned,monthly,2023-12-26 00:00:00
3481,1934,1,Basic,9.99,2023-03-27,,active,annual,2023-03-27 00:00:00
3482,341,4,Enterprise,99.99,2023-09-08,,active,annual,2023-09-08 00:00:00
3483,3393,3,Premium,49.99,2023-03-17,,active,annual,2023-03-17 00:00:00
3484,3863,4,Enterprise,99.99,2023-07-20,2024-01-16,churned,annual,2023-07-20 00:00:00
3485,308,3,Premium,49.99,2023-09-30,,active,monthly,2023-09-30 00:00:00
3486,610,3,Premium,49.99,2023-03-16,,active,annual,2023-03-16 00:00:00
3487,1280,3,Premium,49.99,2023-03-15,,active,annual,2023-03-15 00:00:00
3488,1736,3,Premium,49.99,2024-01-01,2024-11-26,churned,annual,2024-01-01 00:00:00
3489,2155,2,Standard,19.99,2023-01-28,,active,annual,2023-01-28 00:00:00
3490,1134,3,Premium,49.99,2023-10-08,,active,annual,2023-10-08 00:00:00
3491,1323,4,Enterprise,99.99,2024-01-02,,active,annual,2024-01-02 00:00:00
3492,3834,3,Premium,49.99,2023-11-05,,active,annual,2023-11-05 00:00:00
3493,4622,4,Enterprise,99.99,2023-05-16,2024-02-10,churned,annual,2023-05-16 00:00:00
3494,2273,1,Basic,9.99,2023-08-26,2023-11-24,churned,monthly,2023-08-26 00:00:00
3495,2367,2,Standard,19.99,2023-03-04,,active,annual,2023-03-04 00:00:00
3496,3671,4,Enterprise,99.99,2023-11-08,,active,annual,2023-11-08 00:00:00
3497,4737,1,Basic,9.99,2023-07-05,,active,annual,2023-07-05 00:00:00
3498,4571,1,Basic,9.99,2023-08-19,,active,annual,2023-08-19 00:00:00
3499,2875,4,Enterprise,99.99,2023-07-11,,active,monthly,2023-07-11 00:00:00
3500,4513,3,Premium,49.99,2023-05-29,,active,annual,2023-05-29 00:00:00
3501,3347,3,Premium,49.99,2023-01-21,,active,monthly,2023-01-21 00:00:00
3502,360,4,Enterprise,99.99,2023-04-08,,active,annual,2023-04-08 00:00:00
3503,1157,1,Basic,9.99,2023-07-02,,active,monthly,2023-07-02 00:00:00
3504,2702,4,Enterprise,99.99,2024-01-04,2024-08-31,churned,annual,2024-01-04 00:00:00
3505,3756,1,Basic,9.99,2023-07-12,,active,monthly,2023-07-12 00:00:00
3506,4714,4,Enterprise,99.99,2023-05-29,2023-12-25,churned,annual,2023-05-29 00:00:00
3507,1310,3,Premium,49.99,2023-05-28,2024-02-22,churned,annual,2023-05-28 00:00:00
3508,3260,2,Standard,19.99,2023-04-19,,active,annual,2023-04-19 00:00:00
3509,4698,1,Basic,9.99,2023-02-28,,active,monthly,2023-02-28 00:00:00
3510,4040,1,Basic,9.99,2023-06-20,,active,monthly,2023-06-20 00:00:00
3511,3576,4,Enterprise,99.99,2023-07-12,,active,monthly,2023-07-12 00:00:00
3512,3665,3,Premium,49.99,2023-03-10,,active,annual,2023-03-10 00:00:00
3513,4879,2,Standard,19.99,2023-12-15,,active,annual,2023-12-15 00:00:00
3514,2915,4,Enterprise,99.99,2023-03-16,,active,annual,2023-03-16 00:00:00
3515,2608,2,Standard,19.99,2023-04-29,,active,monthly,2023-04-29 00:00:00
3516,3039,3,Premium,49.99,2023-05-23,2023-09-20,churned,monthly,2023-05-23 00:00:00
3517,4967,3,Premium,49.99,2024-01-11,2024-05-10,churned,monthly,2024-01-11 00:00:00
3518,1024,1,Basic,9.99,2023-04-07,2024-02-01,churned,annual,2023-04-07 00:00:00
3519,4386,3,Premium,49.99,2023-02-25,,active,annual,2023-02-25 00:00:00
3520,4757,2,Standard,19.99,2023-04-17,,active,monthly,2023-04-17 00:00:00
3521,1080,3,Premium,49.99,2023-11-02,,active,annual,2023-11-02 00:00:00
3522,2409,4,Enterprise,99.99,2023-06-16,,active,monthly,2023-06-16 00:00:00
3523,3385,3,Premium,49.99,2023-04-21,,active,monthly,2023-04-21 00:00:00
3524,3287,1,Basic,9.99,2023-06-27,2024-02-22,churned,monthly,2023-06-27 00:00:00
3525,2293,3,Premium,49.99,2023-08-03,,active,annual,2023-08-03 00:00:00
3526,3661,2,Standard,19.99,2023-03-12,,active,monthly,2023-03-12 00:00:00
3527,1903,3,Premium,49.99,2023-08-25,,active,annual,2023-08-25 00:00:00
3528,1177,2,Standard,19.99,2023-04-17,,active,annual,2023-04-17 00:00:00
3529,32,1,Basic,9.99,2023-08-27,,active,annual,2023-08-27 00:00:00
3530,2065,4,Enterprise,99.99,2023-08-15,,active,monthly,2023-08-15 00:00:00
3531,4024,2,Standard,19.99,2023-09-09,2024-01-07,churned,monthly,2023-09-09 00:00:00
3532,3385,1,Basic,9.99,2023-04-13,,active,monthly,2023-04-13 00:00:00
3533,73,3,Premium,49.99,2023-03-19,2023-10-15,churned,monthly,2023-03-19 00:00:00
