account_id,event_time,event_type_id,user_id,event_value
4512,2025-11-14,7,,
414,2024-12-31,1,,33.4
1270,2025-11-06,4,,49.09
3500,2025-11-01,12,,
3464,2025-03-30,3,,
3872,2025-09-24,9,,
4793,2025-12-05,3,,
1698,2025-11-25,1,,
1649,2025-06-12,1,3.0,77.1
4103,2025-11-10,4,,
225,2025-02-15,10,,53.53
3706,2025-11-24,7,5.0,89.74
2122,2025-07-05,5,,
1282,2025-09-16,12,,
3225,2025-09-28,2,,
3057,2025-12-05,1,5.0,
4975,2025-01-15,7,,45.08
937,2025-07-23,3,,
3116,2025-11-19,8,6.0,
1071,2024-09-08,10,,
4197,2025-11-22,1,,13.78
265,2025-11-27,10,,15.04
3344,2025-03-15,3,3.0,62.29
4735,2025-11-21,4,3.0,
588,2025-11-28,4,,
3419,2025-07-11,9,,18.09
30,2025-08-03,7,1.0,9.24
3911,2025-06-07,8,,93.37
2140,2025-10-09,11,,94.03
4250,2025-04-03,11,,9.67
2788,2025-08-18,12,,51.21
305,2024-04-18,6,8.0,
1141,2024-12-30,12,,48.27
1628,2025-03-31,3,,
507,2025-04-11,4,,
4019,2025-03-31,4,,
3355,2025-07-29,8,10.0,74.26
2233,2025-11-27,12,,12.7
2356,2025-12-05,10,5.0,61.62
4891,2025-08-12,2,3.0,
4813,2025-11-27,4,,80.42
3268,2025-11-17,3,,75.08
3931,2025-11-02,4,,83.2
2775,2025-11-20,8,9.0,74.32
2927,2024-05-25,2,,15.07
4698,2024-08-09,6,3.0,
1656,2025-10-12,6,,
614,2025-06-23,6,,
854,2024-11-26,8,,
924,2024-12-20,12,,7.41
1079,2025-09-25,3,2.0,
3161,2025-11-15,12,6.0,
1926,2025-08-26,3,,
2191,2025-08-08,12,1.0,
3447,2025-11-12,11,,75.26
186,2025-02-24,8,,64.09
2666,2025-06-25,9,,7.89
3191,2024-05-08,12,,21.31
3204,2025-12-01,6,,
2520,2025-07-06,3,,14.0
534,2025-08-30,8,,
2227,2025-07-06,6,,92.62
1412,2025-05-16,5,10.0,
3543,2025-02-15,4,,64.4
1754,2024-08-13,1,3.0,8.13
2599,2025-11-10,3,10.0,
4518,2025-09-20,12,,
3988,2025-05-18,10,,95.57
648,2025-03-14,2,,
844,2025-07-14,9,2.0,76.8
1955,2025-10-11,7,,
3467,2025-04-03,7,,
2579,2024-12-28,6,,
378,2025-10-11,12,2.0,
1665,2024-03-25,4,,75.39
2346,2025-06-08,11,,
1118,2024-11-25,6,5.0,48.69
708,2025-03-27,4,,
275,2025-08-25,1,,71.62
4065,2025-11-15,12,,
1791,2025-06-05,4,1.0,49.47
206,2025-06-07,4,,1.07
1722,2025-01-12,8,9.0,
4051,2025-05-08,2,,
2137,2025-02-27,3,,91.23
82,2025-04-17,10,6.0,
3124,2025-11-06,4,,
1328,2025-07-15,10,,84.66
2981,2025-07-30,1,,
1390,2025-06-05,4,6.0,55.8
2529,2024-01-12,8,,55.03
2623,2025-05-09,4,3.0,
2140,2025-09-09,6,3.0,34.23
4698,2025-09-17,4,,
2507,2025-11-15,4,6.0,52.99
974,2025-09-14,1,,30.49
614,2024-12-28,6,1.0,84.7
644,2025-07-31,7,8.0,
3823,2025-08-27,9,,26.54
1622,2025-08-10,2,,96.9
910,2025-09-10,4,,
1375,2025-10-16,4,,
1770,2025-08-17,7,8.0,44.31
3495,2025-10-26,3,6.0,83.95
3768,2025-10-11,1,,53.82
3616,2025-06-23,10,,11.23
3948,2024-09-13,9,,
3913,2025-09-23,4,2.0,
4068,2025-10-16,11,,
3854,2025-04-22,7,,1.9
4478,2024-10-24,1,4.0,
2109,2025-09-27,8,,
1450,2025-11-27,10,,86.02
914,2025-09-02,9,6.0,11.63
3027,2025-08-21,7,,
243,2024-06-07,10,9.0,64.28
1109,2025-11-30,2,,5.52
4639,2024-12-20,5,7.0,89.88
2213,2025-09-28,12,,
4131,2025-06-02,8,,
3027,2024-11-16,8,3.0,
1551,2025-02-03,7,10.0,
2,2025-07-12,7,,49.47
4864,2024-12-12,1,,99.18
4928,2025-10-29,4,,
3898,2025-11-26,9,3.0,52.04
2450,2024-09-23,7,7.0,
2012,2025-01-12,2,10.0,
677,2025-05-03,7,,
1939,2025-11-23,9,,
4747,2025-12-03,5,,33.67
4708,2025-10-14,2,,99.47
468,2025-10-22,5,,99.07
1079,2024-05-27,3,,36.44
2089,2024-09-28,12,4.0,
1172,2025-09-04,9,2.0,75.23
183,2024-12-08,8,8.0,34.24
4573,2024-08-27,5,7.0,
1879,2025-09-04,10,,95.26
592,2025-11-14,11,,5.36
2529,2025-12-03,8,6.0,61.92
265,2025-08-30,4,,51.38
2306,2025-09-08,12,,2.88
2460,2025-10-16,11,,22.08
1237,2025-11-06,8,1.0,31.23
2074,2024-08-05,3,,88.63
1987,2025-10-19,1,8.0,63.6
4435,2025-06-29,7,,51.57
3638,2025-11-28,12,1.0,15.11
746,2025-04-28,3,,25.71
3497,2025-03-02,3,2.0,31.94
2745,2025-08-14,11,6.0,
2900,2024-12-10,4,1.0,
4095,2025-07-06,4,,
4844,2025-04-27,7,,
4824,2024-11-15,8,,
1730,2025-06-24,9,3.0,
829,2025-02-01,3,,58.68
2940,2025-10-19,12,2.0,
3227,2025-01-26,5,,
3526,2024-07-13,11,,35.35
1257,2025-07-05,2,4.0,87.23
635,2025-09-16,1,,
4510,2025-06-09,7,,28.68
4163,2024-07-12,11,,
4370,2024-10-31,1,,17.1
4556,2024-08-31,1,,87.22
2334,2024-11-09,9,,67.93
2150,2024-09-06,1,,46.63
453,2024-12-26,10,,89.25
1522,2025-01-26,6,,
4784,2025-05-12,5,8.0,43.46
2026,2025-11-20,11,,
3258,2025-12-03,7,7.0,
1789,2025-10-19,11,,92.22
3756,2025-10-16,9,,79.68
3857,2025-07-30,9,,
2805,2025-07-09,1,,
2625,2025-09-25,12,7.0,
3471,2024-11-06,7,,60.71
2394,2025-03-15,10,,30.86
2266,2025-06-30,9,,
1242,2025-11-19,11,10.0,70.65
1955,2025-06-02,10,7.0,91.8
2356,2025-05-22,6,,
2828,2025-07-03,12,2.0,
2225,2025-10-05,6,,
3021,2025-11-07,12,,
3198,2025-04-04,4,,
1285,2025-09-25,6,3.0,95.42
2548,2025-01-08,2,8.0,15.3
4883,2025-09-03,8,,
3706,2025-10-11,9,,40.22
4652,2024-02-04,9,,
562,2025-01-30,5,5.0,23.51
1394,2025-07-23,9,,49.14
465,2025-11-13,9,,42.94
3004,2025-08-31,5,,96.27
2747,2025-05-05,3,9.0,
2050,2025-10-23,4,10.0,
3965,2025-09-10,10,,
1486,2024-06-30,6,,55.27
4995,2025-03-28,12,,48.75
3280,2025-11-14,6,9.0,49.28
117,2024-08-22,8,,50.82
2378,2025-08-06,2,,12.29
4164,2025-11-30,12,,83.92
3648,2025-08-24,3,,65.14
884,2025-10-17,10,,
4747,2025-11-06,10,,
2368,2025-09-15,1,,60.97
1577,2024-12-24,3,,87.19
197,2025-09-13,6,,10.05
1606,2024-11-12,12,3.0,20.24
2273,2025-11-10,1,,
2646,2025-04-17,12,,
3411,2025-11-23,3,,
480,2025-08-18,11,,74.38
3663,2025-11-20,10,,82.83
3275,2024-10-17,3,10.0,
1484,2025-05-22,8,10.0,
1901,2025-12-04,8,,46.66
2703,2025-12-06,11,,
272,2025-09-28,9,,
2641,2024-09-22,9,3.0,
4510,2025-12-05,10,6.0,
3386,2025-08-28,7,9.0,
4025,2025-10-12,9,8.0,
1539,2024-09-21,6,3.0,80.64
2775,2025-11-27,7,,10.19
4944,2025-09-20,7,,96.64
2776,2024-10-20,1,,
4004,2025-06-09,8,7.0,62.74
4259,2025-10-25,11,,75.12
1913,2025-09-16,3,7.0,
1958,2025-11-20,5,2.0,61.26
1623,2025-10-20,6,,90.66
857,2025-09-26,9,6.0,38.38
2519,2025-09-05,3,,88.32
1882,2024-03-06,7,4.0,95.51
205,2025-06-07,9,7.0,
57,2025-10-26,9,8.0,87.18
3285,2025-11-20,4,,
1183,2024-07-18,4,,92.5
1297,2024-01-26,8,8.0,86.6
2040,2025-01-08,11,9.0,
344,2025-08-18,5,,76.25
1056,2025-10-05,5,,76.08
1966,2025-07-12,5,9.0,
2950,2025-02-20,7,9.0,34.04
765,2025-01-17,1,6.0,25.23
4518,2025-12-03,4,,10.78
4893,2025-01-10,11,,88.76
30,2025-05-15,2,,
1999,2025-11-24,1,,
3495,2025-08-06,8,,67.37
57,2025-11-30,9,,45.42
3667,2025-06-21,11,4.0,
2636,2025-12-04,10,,
3523,2025-11-18,4,,
1113,2025-12-05,4,,67.8
4006,2025-03-13,12,,
4591,2025-10-21,9,9.0,78.44
4960,2024-05-02,10,,
3153,2025-11-26,3,,46.72
2307,2025-10-13,12,,
1519,2024-08-21,3,1.0,
212,2025-01-23,9,,45.38
1821,2025-10-15,5,,15.0
277,2024-12-02,1,,18.85
519,2025-05-21,8,6.0,
4848,2025-11-16,3,,
4886,2025-09-24,2,5.0,48.87
199,2025-11-08,7,,68.23
2997,2025-08-13,7,,74.27
3660,2024-05-25,1,,15.05
173,2025-08-07,10,,
4811,2024-07-18,3,,
4956,2025-06-30,1,,
2772,2024-08-18,6,,99.49
1852,2024-09-02,8,3.0,
4789,2025-05-19,9,,79.46
2503,2025-09-01,3,,
2306,2025-03-28,3,9.0,18.98
4560,2025-02-26,8,7.0,
1577,2025-10-05,10,3.0,88.06
2999,2025-09-11,3,,
1821,2025-11-20,5,,
1673,2025-10-11,10,2.0,9.04
2575,2025-08-23,4,,
3994,2025-03-24,10,,13.46
3538,2025-08-01,3,,
2734,2025-10-02,12,,
3022,2025-10-07,6,8.0,
903,2025-11-27,1,,6.81
2801,2024-05-27,2,5.0,
3664,2025-06-16,9,,70.81
4006,2025-05-07,3,,
4820,2025-11-16,1,,
735,2025-08-14,5,,
1016,2025-09-08,1,,
3873,2025-10-07,11,,
3866,2025-06-28,2,,78.43
1762,2025-04-21,6,,
281,2025-11-13,2,,
2874,2025-09-18,2,,41.29
1247,2025-06-25,1,,
2335,2024-05-21,6,,
1313,2025-11-21,3,,60.4
2028,2025-11-25,5,,42.79
2652,2025-05-02,2,,80.56
735,2025-09-16,8,,
3028,2025-10-12,4,,
2315,2025-06-13,11,,
255,2024-10-28,9,,36.4
1455,2025-12-03,2,,24.41
68,2025-09-27,11,3.0,
2803,2025-10-24,7,7.0,32.7
4119,2024-08-11,2,,72.75
2519,2025-03-01,6,6.0,
3720,2025-03-18,1,,
1741,2025-09-24,1,8.0,
4486,2025-11-22,3,,1.2
2899,2025-02-28,5,9.0,9.18
629,2025-08-30,8,,7.64
832,2024-07-10,11,,
988,2025-03-01,4,,4.89
1275,2024-04-05,5,,30.56
3330,2025-01-13,6,,
2595,2025-11-28,6,7.0,46.47
1614,2025-09-04,3,,91.44
211,2025-12-05,9,10.0,93.66
4439,2025-04-06,6,2.0,
2043,2025-09-02,5,,
126,2025-02-14,1,1.0,
958,2024-10-13,5,,87.0
629,2025-11-09,5,10.0,
1450,2025-10-15,8,,
904,2024-10-13,2,,
3991,2024-12-29,12,,
1170,2025-11-16,5,,93.15
1806,2025-06-22,6,,
500,2025-09-27,8,,97.95
974,2025-01-26,9,6.0,47.82
4443,2025-10-09,3,7.0,76.81
2357,2025-03-11,12,10.0,45.23
3282,2025-04-02,3,,94.41
4762,2025-12-04,10,,61.1
2923,2025-12-04,11,,
3663,2024-12-03,7,1.0,
2707,2025-10-26,5,,
761,2024-10-30,10,,
440,2025-03-19,2,,46.21
3646,2025-07-19,1,,74.7
1275,2025-08-31,10,,
1219,2025-08-16,10,,62.45
99,2025-03-12,2,,20.71
897,2025-08-26,3,6.0,64.93
1031,2025-10-12,8,,42.26
274,2024-10-31,3,8.0,45.57
2950,2025-01-17,11,,
4378,2025-11-25,11,,46.87
1693,2025-11-15,11,1.0,22.75
3913,2025-02-18,12,3.0,82.91
990,2025-10-20,1,9.0,35.3
20,2025-05-17,7,,79.78
2413,2025-10-28,8,10.0,
415,2025-11-22,11,,
415,2025-11-18,11,,
4810,2025-07-09,3,,
3006,2024-11-14,8,7.0,49.21
922,2025-04-23,6,,35.76
2290,2025-10-26,4,2.0,6.48
511,2024-12-30,2,,81.44
1523,2025-06-17,3,6.0,
1447,2025-10-18,12,,
556,2025-03-31,9,1.0,
2062,2025-03-19,10,,
3566,2025-01-17,4,9.0,
2306,2025-09-15,6,6.0,34.36
4693,2025-08-17,3,,8.21
4140,2025-12-06,10,4.0,
2461,2025-02-21,11,,32.99
3974,2025-11-22,6,,
738,2025-06-11,1,10.0,
2566,2024-05-06,2,,46.0
1475,2025-09-24,12,,5.29
617,2025-01-01,12,,92.4
1231,2025-04-20,4,,86.94
3496,2025-05-19,4,,20.94
4845,2024-10-12,2,,
939,2025-08-26,3,10.0,31.44
1109,2025-11-28,4,1.0,
3363,2024-05-04,8,,40.69
2915,2025-06-26,1,,37.78
1252,2025-04-10,11,,
2600,2025-10-17,8,,1.43
820,2025-07-08,9,2.0,91.0
4056,2025-10-08,3,,
1733,2025-05-16,12,,
1733,2025-12-03,8,,
1086,2025-02-08,8,,
1287,2024-06-26,10,,
802,2024-12-06,11,,9.06
2215,2025-02-19,6,,5.03
4050,2025-06-23,4,2.0,
4404,2025-10-14,7,,
2246,2025-04-23,7,9.0,
3823,2025-11-09,5,8.0,
2283,2025-06-29,9,,
2380,2025-03-08,11,,
3496,2025-10-12,9,10.0,
4577,2025-07-02,5,,
195,2025-05-26,12,,
2507,2025-07-03,1,,60.91
2404,2025-08-21,8,,99.74
81,2025-04-15,9,,
1796,2025-11-11,11,,93.84
1095,2025-07-11,6,,87.69
3243,2025-06-08,11,9.0,8.48
3854,2025-09-16,8,,
3162,2025-06-24,2,,38.15
1404,2025-06-06,10,,
2258,2025-02-15,5,10.0,
3704,2025-10-10,12,,
2118,2025-01-10,12,,90.66
1959,2025-03-19,11,,
468,2024-10-08,7,4.0,14.03
4921,2025-04-03,12,,
4826,2024-04-16,10,,
4009,2025-09-07,1,3.0,
2951,2025-09-28,4,,
3746,2025-08-14,4,6.0,
3420,2025-09-08,6,2.0,37.82
4329,2025-11-12,1,,
3012,2024-03-27,3,,70.49
2705,2025-08-30,11,,11.07
4243,2025-11-23,6,,98.96
3867,2025-04-14,4,,
884,2024-10-01,9,,18.31
2201,2025-04-12,1,,
695,2023-12-29,9,,75.18
3823,2025-12-04,5,,
327,2024-11-26,11,5.0,50.36
2232,2025-10-22,1,,69.23
1673,2025-05-19,1,9.0,37.79
3927,2025-11-19,5,,10.75
1171,2025-08-31,12,,82.12
990,2024-12-10,9,,42.03
2329,2025-10-09,11,,
844,2025-02-25,7,,68.31
864,2025-01-23,8,,88.89
3047,2025-07-11,1,,80.92
4060,2025-09-26,10,,60.21
945,2024-10-24,7,,16.4
313,2024-11-24,11,1.0,
715,2025-12-01,1,4.0,
1762,2025-06-20,5,1.0,
238,2025-05-16,4,,88.93
4233,2024-03-21,7,8.0,
4965,2025-09-15,8,6.0,
385,2025-11-27,12,7.0,
2869,2025-11-17,4,,39.4
689,2025-11-06,3,1.0,49.43
2931,2025-11-10,6,,82.82
1831,2025-07-24,4,,35.9
4911,2025-08-19,11,,
3624,2025-11-20,2,1.0,38.64
475,2025-11-18,11,,8.78
3992,2025-03-24,8,,
2712,2025-03-14,8,3.0,
3667,2024-06-18,7,,70.5
2640,2025-05-30,12,7.0,
1649,2024-07-04,7,9.0,
4474,2025-08-16,6,,49.8
4677,2025-10-07,6,6.0,
3728,2024-05-01,3,,11.22
4438,2025-05-16,2,,29.64
4223,2025-08-27,2,,43.86
2134,2024-08-18,10,5.0,33.6
4981,2024-12-27,2,7.0,46.09
602,2025-07-10,3,,12.43
3045,2025-07-14,10,,74.88
3101,2024-07-15,7,10.0,
4854,2025-11-29,9,,62.21
3279,2025-05-17,9,3.0,
4856,2025-09-19,6,,24.78
1730,2024-04-05,9,,
2614,2025-02-12,12,,
2115,2025-06-16,10,2.0,
500,2025-10-17,2,8.0,
4429,2025-07-12,5,,84.27
954,2025-06-20,5,,
3894,2025-06-22,10,9.0,
3170,2025-11-21,12,3.0,75.38
4491,2025-04-19,1,,
1980,2024-12-07,7,,
1131,2025-08-04,2,,7.51
2758,2025-05-08,4,,
3872,2025-09-09,6,,
878,2025-07-27,10,,72.16
2821,2025-06-29,8,1.0,
915,2025-09-20,5,,
2786,2025-09-08,5,7.0,62.52
2362,2025-03-20,4,7.0,3.08
789,2025-08-04,9,,
3646,2025-10-21,9,,
598,2025-09-24,9,,74.27
2019,2024-12-02,9,,35.89
4497,2025-11-14,8,,
4052,2025-12-01,6,,
2005,2025-12-06,8,2.0,
1592,2025-05-26,3,3.0,
3097,2025-09-28,6,6.0,
2166,2025-10-05,7,,44.87
3792,2024-11-02,12,,
2315,2025-06-05,11,,20.14
2049,2025-11-27,7,,13.34
2001,2024-09-01,5,,73.83
3276,2025-11-20,7,1.0,
1762,2024-11-12,10,,
1111,2024-07-16,3,,63.85
4160,2025-10-06,4,,
2755,2025-12-04,12,,1.43
436,2025-05-22,7,,95.22
3419,2024-12-05,10,,59.85
1698,2025-10-04,6,,
4489,2025-07-31,4,,9.65
4185,2024-07-28,12,1.0,
4786,2025-09-06,4,,
2876,2024-10-30,11,,
2236,2025-07-21,6,,
3486,2025-06-18,12,,64.7
407,2025-11-26,5,2.0,
3376,2025-03-14,2,,
4706,2024-12-27,1,,
1551,2025-10-31,9,2.0,
2891,2025-05-14,1,,
3993,2025-01-14,4,,
3730,2025-11-13,12,,15.8
253,2025-10-05,7,4.0,
3049,2024-02-11,8,,14.69
2447,2025-07-13,5,4.0,
3420,2024-06-07,6,,91.53
610,2025-03-04,6,,
2736,2025-07-29,12,,
3159,2025-10-10,12,,
2377,2025-09-21,9,,
3338,2025-11-21,6,,90.99
2005,2025-12-05,9,,28.95
2999,2025-11-28,9,,35.28
2152,2025-12-02,9,,67.14
1291,2024-11-27,11,1.0,6.65
1000,2025-05-22,9,,
1275,2025-03-31,1,,
4387,2024-09-19,8,9.0,43.45
3419,2025-10-14,9,,31.95
4441,2025-11-29,9,,
3323,2024-12-14,1,,40.18
3651,2024-11-16,5,,
3858,2025-07-24,1,4.0,
1108,2025-02-20,6,,15.61
823,2024-11-24,3,,36.9
1453,2025-02-12,1,,59.97
2804,2025-01-02,4,3.0,60.58
882,2025-01-06,3,,15.73
3480,2025-12-04,6,2.0,8.93
585,2025-09-25,3,,40.39
205,2025-08-19,7,3.0,50.67
733,2025-12-02,7,,24.45
2747,2025-11-03,2,,92.27
1428,2025-07-20,6,,65.6
1698,2025-09-29,4,3.0,
1806,2025-12-04,4,,
898,2025-01-31,12,6.0,82.8
4871,2025-06-10,5,,88.54
4050,2025-07-24,2,,
617,2025-12-02,12,,49.36
3289,2025-08-20,2,8.0,
3651,2025-10-07,7,1.0,
750,2025-12-05,5,,69.22
4794,2025-07-30,2,,
3295,2025-10-20,10,,94.36
1632,2025-10-15,4,,11.6
1367,2025-10-21,11,,20.72
3503,2024-08-26,2,,74.94
4614,2024-11-07,1,,
3257,2024-03-27,5,,22.97
4060,2025-10-29,7,6.0,76.2
3376,2025-08-11,3,,
2088,2025-07-06,10,,
3555,2025-11-22,8,,
3206,2024-08-18,4,,
4219,2025-01-23,5,6.0,22.16
1147,2025-10-24,2,,
3081,2025-02-18,3,1.0,37.69
47,2024-10-21,12,1.0,5.83
4907,2025-03-27,3,,
238,2024-06-22,8,3.0,
988,2024-08-26,9,,
1192,2025-04-07,3,,53.39
457,2025-11-03,4,,79.73
1829,2025-10-18,10,,
2502,2025-11-18,11,,
3499,2025-06-20,3,,76.59
4877,2024-10-31,6,,
2705,2025-07-09,12,8.0,
3228,2025-10-03,9,8.0,
2680,2025-05-14,10,,90.67
2290,2025-07-19,10,,
1310,2024-08-14,10,,19.57
4190,2025-03-23,6,4.0,
2964,2025-07-04,9,,
4758,2025-07-22,12,,
1253,2025-10-30,2,,19.96
1539,2025-03-02,11,,
3588,2025-10-22,1,,53.34
3265,2025-11-18,1,,
268,2025-05-30,3,9.0,44.15
3752,2024-11-26,6,7.0,
1685,2025-09-04,4,5.0,
2747,2025-02-07,12,,93.06
4876,2025-07-24,6,,2.32
584,2025-08-26,7,6.0,
918,2025-07-05,11,,82.56
3296,2025-10-23,10,1.0,97.09
1857,2025-11-14,7,,
2914,2025-04-18,3,,
1802,2025-05-25,3,3.0,
4133,2025-12-05,5,1.0,
1154,2024-10-28,11,7.0,51.16
3257,2025-11-07,9,,12.22
2385,2024-10-26,12,2.0,
1426,2025-05-17,7,,
2287,2024-12-06,10,,
4824,2025-10-30,1,9.0,
4833,2025-12-01,11,,28.48
2696,2024-05-13,2,,46.45
3728,2025-01-18,6,9.0,37.52
3176,2025-10-25,9,,
1314,2025-11-18,8,,
135,2025-08-03,12,,
4497,2025-05-30,12,2.0,
673,2025-08-07,8,,
108,2025-12-06,6,5.0,
1477,2025-11-17,6,,
2043,2024-11-07,11,,
282,2024-11-17,2,,74.5
2120,2025-10-18,1,,
2235,2024-07-24,10,10.0,20.19
3055,2025-05-23,1,3.0,
4648,2025-04-30,4,,
4694,2025-07-12,9,10.0,
3101,2025-08-08,5,,13.31
4567,2025-11-27,8,5.0,76.18
1583,2025-06-29,7,2.0,99.38
1748,2025-05-11,5,,
4845,2025-12-06,8,7.0,47.77
4916,2025-08-10,12,,
3496,2025-10-23,7,,
689,2024-11-03,5,,
1444,2025-01-22,6,,
1276,2024-01-06,5,8.0,42.5
4774,2025-05-04,10,,44.27
4495,2025-06-14,11,,
3366,2025-03-18,11,,
4816,2025-11-21,5,,1.11
4145,2025-05-16,11,,
460,2025-11-26,4,,30.44
2246,2025-09-26,5,,
1514,2025-09-04,5,9.0,
3419,2025-09-24,9,,74.98
1252,2025-08-25,2,,
974,2025-06-19,5,,
4698,2025-08-12,7,,
3691,2025-07-08,4,,
141,2025-09-04,4,6.0,
1519,2025-04-01,1,,
3012,2025-09-03,7,10.0,55.37
2908,2025-11-13,8,,
3631,2024-07-04,2,,
1895,2025-09-28,2,,
465,2025-05-20,12,4.0,12.99
4583,2025-02-04,11,9.0,
3638,2025-05-20,1,,
3334,2025-12-04,9,,
1519,2024-03-03,10,,
3927,2025-11-28,6,,25.51
4615,2025-10-07,3,5.0,
4820,2025-10-07,5,1.0,
1883,2024-12-27,11,,
3532,2025-11-26,12,10.0,37.32
3694,2025-04-19,11,,
2818,2025-10-11,4,,16.62
1708,2025-09-29,5,7.0,
2731,2025-08-17,9,7.0,
4617,2025-07-30,8,,
4573,2025-05-22,9,,93.77
3385,2024-10-08,1,,42.68
1042,2025-11-13,9,,
3970,2025-11-13,10,9.0,35.1
798,2025-08-31,5,,19.33
4223,2025-06-01,2,10.0,84.2
3636,2024-02-01,10,,9.85
2875,2025-11-24,5,10.0,19.14
2304,2025-11-28,1,,
2623,2025-11-24,5,,45.7
3674,2024-09-25,5,,
363,2025-01-16,8,10.0,82.82
4399,2025-10-09,11,10.0,
3358,2024-08-29,5,,
4050,2025-10-04,10,7.0,
2356,2025-11-30,9,,
559,2025-12-03,7,3.0,
1918,2025-11-12,7,2.0,
2508,2025-03-21,3,6.0,
2441,2025-09-27,10,,66.86
4341,2025-10-24,7,,
3654,2025-03-18,5,,44.92
2640,2025-05-07,3,5.0,
2515,2025-07-05,6,,8.05
3994,2025-03-24,9,,18.26
4882,2025-12-04,8,,77.19
1462,2025-12-01,11,,
851,2025-10-23,8,,8.91
2903,2025-03-28,6,,1.59
3351,2025-09-26,9,,
2515,2025-09-03,1,8.0,6.55
4159,2025-02-03,4,,
2749,2025-04-11,12,2.0,2.06
1504,2025-08-28,9,,14.38
3075,2024-07-10,6,8.0,2.19
4923,2024-06-12,5,,13.45
3911,2025-04-02,4,,
3255,2025-10-20,3,,6.44
271,2025-06-05,4,3.0,35.23
655,2025-07-19,1,,
3318,2024-08-12,1,10.0,
2900,2025-01-28,12,,33.4
3354,2025-04-07,8,,
4356,2024-05-14,6,7.0,
4257,2025-05-11,3,2.0,52.85
1947,2025-03-31,10,,
3231,2025-09-23,3,,55.11
3746,2024-02-09,6,,3.38
4559,2025-08-05,5,,48.22
2680,2025-12-04,11,,
3787,2025-07-22,7,,
4145,2025-07-01,3,,
3430,2025-08-01,4,,
2986,2024-12-28,3,7.0,
3591,2025-05-15,2,,11.92
128,2025-03-07,5,,
1843,2025-08-05,9,1.0,
3002,2025-11-27,1,,
579,2025-10-11,9,,6.58
1944,2024-12-20,4,10.0,
4901,2025-09-26,2,,35.21
2531,2025-07-17,10,,20.37
3220,2025-09-29,1,,
3377,2025-07-16,8,,
1122,2024-12-19,7,,
3118,2025-11-14,7,9.0,36.77
1730,2025-04-10,2,7.0,
77,2025-09-16,12,,96.49
3157,2025-08-21,5,9.0,19.94
3945,2025-08-17,11,9.0,
313,2024-11-14,6,3.0,
4744,2025-06-20,1,6.0,30.55
1034,2025-10-24,10,,19.84
158,2025-10-18,6,,51.77
3705,2025-07-13,10,,
756,2025-03-02,1,,
251,2025-12-03,4,,9.91
1079,2024-06-25,9,7.0,31.74
2383,2025-07-16,2,2.0,68.44
897,2025-09-16,7,5.0,61.35
3510,2025-04-11,2,,56.03
4159,2025-11-17,8,,1.02
3716,2025-09-20,12,1.0,13.32
54,2025-09-25,4,,
3442,2025-04-07,8,,
2964,2024-10-07,5,6.0,33.18
3999,2025-06-14,10,,
2166,2025-12-01,2,,97.75
2937,2025-09-14,7,,30.42
2005,2025-09-20,11,5.0,
236,2025-10-18,4,5.0,
1405,2025-05-03,1,,60.43
3686,2025-06-27,12,,
4813,2025-08-12,1,7.0,94.75
2708,2025-06-04,11,4.0,
2807,2025-08-25,5,,20.99
2310,2025-01-01,4,,
4750,2024-04-22,6,,
2005,2025-08-30,12,,64.43
3138,2025-03-05,2,3.0,
4292,2024-08-08,11,,74.94
963,2025-02-16,9,,
659,2025-07-14,1,,23.24
898,2025-06-25,9,,
2591,2025-03-31,11,8.0,
3056,2025-11-08,1,,75.86
3006,2024-12-23,5,10.0,15.69
1871,2025-12-04,5,,
4250,2024-10-25,11,,3.15
1492,2025-10-08,1,,
2548,2025-10-18,8,1.0,
4862,2025-11-19,11,,
3308,2025-11-21,7,,31.15
578,2025-11-18,12,,37.08
2276,2025-12-06,3,,
1407,2025-07-09,11,,
2407,2024-06-07,8,,
1455,2025-05-19,11,,91.0
3938,2025-07-31,10,,
4000,2025-09-29,8,,90.99
2724,2025-06-19,12,,
995,2025-07-14,5,2.0,
4617,2025-04-17,1,,
4873,2025-05-27,6,7.0,60.89
323,2025-11-07,12,,
3484,2024-01-14,11,,
4046,2025-10-08,4,,
678,2025-02-14,12,,
1142,2025-09-02,1,,
4350,2025-05-06,9,,
589,2025-08-08,12,10.0,
1046,2025-08-05,12,,
4891,2025-11-11,2,,
2144,2024-05-09,2,2.0,43.88
3110,2025-06-08,6,,
3002,2025-11-16,6,,
2227,2025-11-12,4,10.0,
4564,2025-01-16,3,,34.48
2120,2025-06-07,12,4.0,55.73
4385,2025-06-21,2,,76.45
272,2025-10-05,1,,
1133,2025-05-10,12,,53.11
1233,2025-11-25,5,,
3304,2025-04-11,1,6.0,
4494,2025-10-16,2,3.0,83.36
672,2025-04-24,2,,52.97
1725,2025-09-12,2,10.0,
162,2025-08-13,7,1.0,
1108,2024-11-20,10,,
3737,2025-02-02,10,,
4510,2025-08-29,2,,77.24
644,2025-08-24,11,6.0,
4063,2025-01-08,3,2.0,51.21
2318,2025-11-15,4,,98.07
820,2025-04-03,3,,
2705,2025-10-08,9,,
3500,2025-09-08,2,,
2251,2024-05-14,4,,43.01
4662,2025-11-15,6,,24.29
4224,2025-11-04,8,,
664,2025-10-17,4,5.0,
3670,2025-01-27,8,,
1141,2024-11-14,4,,
3372,2024-10-25,12,,
2005,2025-12-04,3,,
