account_id,product,start_date,end_date,mrr,quantity,units,bill_period_months,discount
1407,Basic,2024-04-03,,7.4925,3,users,3,0.25
2078,Enterprise,2025-08-12,2025-11-01,89.991,3,licenses,1,0.1
4828,Standard,2024-11-24,2025-03-23,25.4915,1,seats,6,0.15
1126,Standard,2024-09-11,,25.4915,2,users,1,0.15
67,Standard,2024-01-04,,22.4925,2,users,6,0.25
455,Premium,2024-07-31,,44.991,5,users,6,0.1
4609,Basic,2025-02-02,2025-04-08,7.992000000000001,1,seats,12,0.2
2473,Premium,2024-12-13,2025-12-05,49.99,1,licenses,3,0.0
2707,Enterprise,2025-11-04,,99.99,2,seats,6,0.0
411,Premium,2025-05-28,,39.992000000000004,1,users,1,0.2
2887,Enterprise,2024-03-20,,99.99,3,seats,3,0.0
3334,Enterprise,2025-12-02,,84.99149999999999,1,users,12,0.15
136,Enterprise,2025-04-17,,84.99149999999999,5,users,6,0.15
2180,Basic,2025-09-28,2025-12-12,7.4925,2,licenses,1,0.25
4858,Enterprise,2024-03-09,2024-07-30,74.99249999999999,3,seats,6,0.25
940,Basic,2024-06-17,,8.4915,3,licenses,1,0.15
3406,Basic,2025-06-30,,7.4925,5,licenses,3,0.25
2011,Premium,2025-01-12,2025-06-19,37.4925,3,licenses,12,0.25
636,Basic,2025-01-08,,9.99,1,users,1,0.0
3753,Premium,2025-10-13,,37.4925,2,users,12,0.25
1322,Enterprise,2025-01-31,,99.99,1,users,3,0.0
3410,Standard,2025-06-07,,22.4925,1,users,1,0.25
2054,Enterprise,2025-07-12,,84.99149999999999,1,seats,3,0.15
4016,Basic,2025-03-29,,9.99,1,users,12,0.0
3138,Basic,2025-03-16,,9.99,5,licenses,6,0.0
415,Enterprise,2025-03-26,,84.99149999999999,1,seats,1,0.15
3617,Premium,2024-11-01,2025-01-09,49.99,1,licenses,1,0.0
700,Standard,2025-06-15,2026-05-06,29.99,2,users,1,0.0
3272,Basic,2024-06-28,2025-05-05,9.99,2,users,12,0.0
704,Premium,2025-08-04,2026-07-16,49.99,2,users,6,0.0
2947,Basic,2024-06-24,,8.4915,1,users,3,0.15
3532,Premium,2024-09-13,,49.99,5,users,1,0.0
3879,Standard,2023-12-17,,23.992,1,licenses,1,0.2
1461,Standard,2024-04-17,,23.992,5,seats,1,0.2
2320,Standard,2024-07-09,2024-09-04,29.99,1,seats,6,0.0
1773,Premium,2024-04-24,,42.4915,1,users,12,0.15
1380,Enterprise,2025-07-02,2025-09-02,74.99249999999999,1,licenses,6,0.25
251,Basic,2025-01-31,,9.99,1,licenses,12,0.0
4146,Premium,2024-09-16,,42.4915,3,licenses,6,0.15
3204,Enterprise,2024-03-07,,99.99,5,licenses,6,0.0
1204,Enterprise,2024-04-01,2025-03-06,89.991,2,licenses,3,0.1
2679,Basic,2025-01-21,,7.992000000000001,5,licenses,12,0.2
1014,Premium,2025-07-06,,42.4915,5,seats,3,0.15
780,Basic,2025-10-04,,9.99,1,seats,3,0.0
2944,Enterprise,2025-04-09,,84.99149999999999,1,licenses,3,0.15
102,Standard,2025-03-24,,26.991,2,seats,3,0.1
1989,Standard,2025-07-17,,22.4925,1,seats,1,0.25
1981,Enterprise,2025-10-27,,89.991,2,seats,12,0.1
2548,Standard,2024-02-08,,23.992,5,licenses,3,0.2
4385,Enterprise,2023-12-12,,89.991,1,seats,12,0.1
4417,Enterprise,2025-07-22,2026-03-09,79.992,1,seats,12,0.2
2393,Basic,2025-04-04,,7.992000000000001,1,users,1,0.2
599,Basic,2025-07-11,,8.991,1,users,12,0.1
2266,Standard,2024-12-17,,29.99,2,licenses,12,0.0
4357,Standard,2024-07-27,,26.991,5,licenses,3,0.1
1917,Premium,2025-04-26,,49.99,3,seats,3,0.0
4189,Standard,2024-02-12,2025-01-21,23.992,1,users,12,0.2
4500,Enterprise,2024-08-04,,79.992,1,users,1,0.2
1480,Standard,2024-08-26,,29.99,1,licenses,6,0.0
4933,Premium,2025-09-25,,39.992000000000004,2,licenses,3,0.2
4740,Standard,2024-02-09,2024-06-16,29.99,5,users,1,0.0
468,Premium,2024-08-13,,39.992000000000004,1,users,1,0.2
3928,Premium,2024-05-14,,37.4925,1,licenses,1,0.25
2315,Enterprise,2024-12-17,,84.99149999999999,2,licenses,3,0.15
3397,Standard,2025-04-07,,29.99,1,licenses,1,0.0
2937,Basic,2024-05-20,,9.99,1,licenses,6,0.0
1404,Standard,2024-04-19,,29.99,1,seats,6,0.0
284,Premium,2024-12-12,,42.4915,2,seats,1,0.15
2904,Basic,2025-11-10,,8.991,1,users,1,0.1
879,Standard,2025-04-16,,29.99,5,licenses,12,0.0
81,Premium,2025-03-24,2025-07-24,44.991,1,seats,1,0.1
1944,Premium,2024-10-03,,44.991,3,users,3,0.1
324,Standard,2025-04-29,,25.4915,1,seats,3,0.15
4227,Basic,2025-10-03,,7.4925,3,licenses,12,0.25
4672,Standard,2025-01-26,,23.992,5,licenses,6,0.2
2623,Standard,2025-09-25,,26.991,5,users,1,0.1
4763,Enterprise,2024-07-15,,99.99,1,seats,3,0.0
2506,Standard,2025-08-21,,25.4915,3,users,3,0.15
1327,Standard,2024-09-20,,29.99,3,users,1,0.0
216,Basic,2024-06-09,2024-06-19,9.99,5,users,3,0.0
2440,Premium,2024-01-13,2024-02-05,49.99,1,licenses,1,0.0
1254,Premium,2023-12-14,,42.4915,1,users,1,0.15
374,Standard,2024-09-30,2025-08-21,25.4915,2,licenses,6,0.15
3651,Standard,2025-10-02,,25.4915,3,users,3,0.15
89,Standard,2025-11-15,,23.992,1,licenses,3,0.2
4060,Premium,2025-05-11,,49.99,1,seats,3,0.0
3370,Premium,2025-10-21,,49.99,2,seats,1,0.0
538,Basic,2025-08-15,2025-12-14,9.99,1,users,6,0.0
3730,Premium,2025-10-19,,37.4925,1,licenses,3,0.25
1048,Standard,2024-09-29,,23.992,2,seats,6,0.2
698,Enterprise,2025-09-19,,74.99249999999999,3,licenses,12,0.25
4769,Enterprise,2024-07-22,,79.992,2,users,12,0.2
521,Standard,2024-08-18,,29.99,1,licenses,12,0.0
4400,Basic,2024-03-17,,7.992000000000001,1,seats,3,0.2
2276,Enterprise,2025-10-28,,99.99,3,users,3,0.0
2614,Premium,2024-07-02,,49.99,5,licenses,12,0.0
3738,Standard,2025-08-12,,23.992,1,users,6,0.2
4742,Enterprise,2024-01-13,2024-11-29,79.992,1,users,6,0.2
3969,Premium,2024-03-12,2024-12-29,49.99,3,licenses,6,0.0
2665,Standard,2025-07-16,2025-12-06,22.4925,1,licenses,12,0.25
1567,Standard,2024-09-04,2025-06-20,29.99,1,seats,3,0.0
3364,Standard,2024-10-02,,29.99,1,seats,6,0.0
3836,Basic,2025-05-19,,7.992000000000001,1,seats,6,0.2
452,Premium,2024-01-08,,39.992000000000004,1,seats,6,0.2
2619,Premium,2025-10-31,,42.4915,5,licenses,6,0.15
3385,Enterprise,2023-12-22,,74.99249999999999,3,licenses,12,0.25
4816,Standard,2025-08-20,,29.99,5,seats,3,0.0
3732,Standard,2025-02-26,2026-01-09,29.99,2,seats,1,0.0
1023,Standard,2024-10-20,2025-06-05,29.99,5,users,6,0.0
4403,Basic,2025-08-31,,9.99,5,users,6,0.0
4522,Enterprise,2024-07-29,2025-03-01,99.99,1,seats,12,0.0
3551,Standard,2025-02-02,,26.991,1,licenses,6,0.1
2120,Enterprise,2025-09-13,2025-09-22,99.99,3,users,12,0.0
3820,Basic,2025-04-02,2025-11-26,7.4925,1,licenses,3,0.25
2337,Premium,2025-11-07,,49.99,1,users,3,0.0
3467,Enterprise,2024-03-31,,79.992,1,seats,6,0.2
468,Premium,2024-06-29,,37.4925,2,users,3,0.25
4873,Standard,2024-10-19,,29.99,1,users,6,0.0
183,Premium,2025-08-21,,39.992000000000004,1,seats,1,0.2
764,Enterprise,2025-03-31,2025-05-13,74.99249999999999,1,users,6,0.25
3105,Premium,2024-07-02,,49.99,2,users,1,0.0
4872,Basic,2025-10-09,2026-02-25,9.99,2,users,12,0.0
1621,Standard,2024-11-11,,26.991,1,seats,6,0.1
2709,Standard,2025-07-18,,23.992,5,seats,12,0.2
1684,Basic,2024-12-27,,7.992000000000001,1,seats,1,0.2
4849,Basic,2025-11-08,,8.991,1,seats,3,0.1
3294,Standard,2025-11-03,,29.99,1,seats,1,0.0
2534,Premium,2024-02-13,,37.4925,2,licenses,3,0.25
2002,Premium,2024-05-12,,49.99,1,users,3,0.0
983,Basic,2025-08-17,,9.99,5,licenses,12,0.0
4677,Premium,2025-07-14,,39.992000000000004,1,licenses,6,0.2
2255,Premium,2025-05-06,,37.4925,1,licenses,6,0.25
1264,Enterprise,2024-02-19,,99.99,3,seats,3,0.0
2210,Premium,2025-06-02,,49.99,1,users,1,0.0
4548,Premium,2024-12-15,,39.992000000000004,1,licenses,3,0.2
2731,Standard,2024-12-27,2025-09-07,29.99,1,users,1,0.0
4166,Basic,2025-05-04,,7.4925,1,seats,12,0.25
2934,Standard,2023-12-17,,26.991,2,users,6,0.1
2074,Premium,2024-05-06,,37.4925,3,seats,6,0.25
278,Premium,2025-02-20,,49.99,2,seats,12,0.0
3167,Standard,2025-02-05,,29.99,5,licenses,12,0.0
3748,Premium,2025-05-08,,42.4915,1,licenses,6,0.15
2881,Premium,2025-11-15,,49.99,1,seats,12,0.0
2083,Basic,2025-06-29,,9.99,1,licenses,12,0.0
1623,Enterprise,2025-09-03,,99.99,3,licenses,1,0.0
1824,Standard,2024-08-14,2025-05-30,29.99,2,seats,6,0.0
2954,Basic,2025-02-06,2026-01-24,8.991,1,seats,12,0.1
1079,Premium,2024-02-11,,39.992000000000004,5,licenses,1,0.2
4789,Premium,2024-01-16,,42.4915,3,users,3,0.15
2191,Standard,2024-05-15,,29.99,5,seats,12,0.0
3502,Basic,2024-04-10,,8.4915,2,licenses,12,0.15
2151,Premium,2024-03-27,,49.99,5,licenses,6,0.0
2901,Enterprise,2025-06-12,,99.99,5,seats,1,0.0
4039,Premium,2024-09-13,,42.4915,1,seats,3,0.15
1189,Premium,2025-06-24,2025-10-09,44.991,5,seats,1,0.1
3898,Enterprise,2024-08-21,,74.99249999999999,1,licenses,1,0.25
250,Premium,2025-02-25,,44.991,1,licenses,1,0.1
3004,Basic,2025-06-22,,9.99,3,seats,1,0.0
1006,Basic,2025-11-30,,7.992000000000001,1,licenses,6,0.2
4941,Standard,2024-08-05,,29.99,5,licenses,1,0.0
2774,Premium,2024-06-16,,49.99,2,users,3,0.0
4018,Enterprise,2025-06-03,2025-09-19,99.99,5,users,6,0.0
1778,Standard,2025-05-22,,29.99,5,users,12,0.0
4261,Standard,2024-04-23,2024-10-17,29.99,1,seats,12,0.0
1131,Enterprise,2024-07-23,,99.99,1,users,1,0.0
1587,Premium,2024-05-03,,44.991,1,seats,12,0.1
4070,Basic,2024-12-06,,9.99,1,users,6,0.0
1487,Basic,2025-09-30,,9.99,1,licenses,3,0.0
4656,Premium,2024-08-06,,37.4925,1,users,1,0.25
3681,Standard,2025-07-26,,29.99,1,seats,1,0.0
2551,Premium,2025-06-26,,44.991,5,users,1,0.1
4969,Basic,2024-10-11,,9.99,1,licenses,3,0.0
482,Enterprise,2025-06-13,2026-05-15,79.992,2,seats,3,0.2
1284,Basic,2024-12-16,2025-10-18,7.992000000000001,5,users,6,0.2
4672,Enterprise,2025-07-25,2025-09-02,74.99249999999999,1,licenses,1,0.25
4228,Enterprise,2025-08-11,,89.991,3,seats,6,0.1
1620,Standard,2025-11-22,,25.4915,3,licenses,3,0.15
465,Enterprise,2024-03-27,,99.99,2,users,1,0.0
97,Standard,2025-08-04,,29.99,1,users,6,0.0
4205,Enterprise,2024-02-10,,79.992,2,users,12,0.2
2791,Premium,2024-04-14,,37.4925,1,users,1,0.25
2747,Basic,2024-03-13,,8.991,1,seats,6,0.1
3202,Enterprise,2024-01-13,,89.991,1,licenses,6,0.1
3517,Premium,2024-06-01,,49.99,5,seats,1,0.0
323,Premium,2024-02-09,,37.4925,5,users,3,0.25
377,Premium,2025-07-10,2026-01-24,49.99,5,seats,12,0.0
2424,Standard,2025-08-19,,23.992,2,users,6,0.2
2101,Basic,2024-05-16,,8.4915,5,licenses,12,0.15
3437,Premium,2024-09-05,,49.99,1,seats,6,0.0
3239,Enterprise,2024-02-19,2024-09-26,99.99,1,licenses,12,0.0
3667,Standard,2024-06-04,,29.99,1,users,12,0.0
3873,Basic,2025-06-26,,9.99,1,users,1,0.0
2179,Premium,2025-03-17,,44.991,3,seats,3,0.1
2216,Enterprise,2025-02-10,2025-12-29,84.99149999999999,1,users,1,0.15
2823,Basic,2024-11-19,,8.4915,1,users,12,0.15
4830,Standard,2025-04-25,,23.992,1,users,1,0.2
1707,Premium,2025-08-08,2026-02-24,44.991,1,seats,12,0.1
1265,Standard,2025-11-09,,29.99,2,licenses,1,0.0
4145,Premium,2024-11-25,2025-11-22,49.99,1,users,1,0.0
3182,Enterprise,2025-11-29,,74.99249999999999,5,seats,1,0.25
2734,Enterprise,2024-10-15,,99.99,5,seats,3,0.0
253,Standard,2025-09-23,,29.99,5,users,6,0.0
2772,Standard,2024-04-13,,26.991,5,licenses,3,0.1
2187,Enterprise,2025-11-08,,74.99249999999999,1,users,12,0.25
361,Basic,2025-03-03,,9.99,1,seats,12,0.0
2028,Enterprise,2025-10-15,,79.992,3,seats,1,0.2
4000,Premium,2025-05-19,,44.991,1,licenses,6,0.1
3126,Standard,2024-09-15,2024-10-26,29.99,2,licenses,12,0.0
4013,Premium,2025-01-08,,49.99,3,users,1,0.0
3516,Basic,2025-02-12,,7.992000000000001,2,users,3,0.2
550,Premium,2024-07-24,,49.99,5,seats,3,0.0
2054,Basic,2025-06-12,,7.992000000000001,1,licenses,12,0.2
4686,Standard,2024-02-27,2024-06-11,23.992,1,licenses,1,0.2
4795,Standard,2025-01-19,,29.99,1,users,1,0.0
1007,Standard,2024-01-29,,29.99,5,users,3,0.0
4190,Premium,2024-10-03,,37.4925,2,seats,6,0.25
2977,Premium,2024-08-18,,44.991,2,seats,1,0.1
2431,Premium,2024-05-24,,49.99,3,seats,12,0.0
809,Enterprise,2024-11-22,,89.991,2,licenses,6,0.1
3688,Enterprise,2024-08-08,,89.991,2,users,6,0.1
3938,Enterprise,2024-05-10,,99.99,3,licenses,1,0.0
2802,Standard,2025-01-22,,29.99,1,seats,12,0.0
4023,Premium,2025-02-15,,42.4915,3,users,1,0.15
4336,Standard,2025-07-12,,29.99,5,users,12,0.0
1162,Standard,2024-09-21,2025-09-15,25.4915,1,licenses,1,0.15
333,Enterprise,2024-04-06,,89.991,5,seats,3,0.1
4311,Enterprise,2025-11-01,2026-07-05,99.99,1,users,6,0.0
3538,Standard,2025-03-30,2025-05-14,29.99,1,seats,1,0.0
1590,Basic,2024-05-05,,9.99,1,seats,3,0.0
648,Basic,2024-07-04,,9.99,2,users,1,0.0
2062,Premium,2024-06-19,,49.99,1,licenses,6,0.0
2372,Premium,2024-05-02,,49.99,1,users,3,0.0
1580,Enterprise,2025-03-22,,79.992,3,seats,12,0.2
2600,Basic,2024-04-30,,9.99,5,licenses,12,0.0
3738,Basic,2025-01-04,,8.991,2,licenses,3,0.1
3540,Standard,2024-05-30,,25.4915,1,licenses,3,0.15
4401,Enterprise,2025-09-28,,84.99149999999999,1,users,6,0.15
3171,Basic,2024-04-01,,8.4915,1,licenses,1,0.15
3541,Standard,2024-09-28,,29.99,5,users,6,0.0
3449,Standard,2024-10-30,,23.992,3,users,3,0.2
1126,Enterprise,2025-08-09,,84.99149999999999,2,seats,6,0.15
3557,Enterprise,2025-09-05,,99.99,1,licenses,1,0.0
4051,Basic,2024-01-11,,8.4915,1,licenses,1,0.15
1043,Basic,2024-06-02,,8.991,1,seats,3,0.1
1054,Basic,2024-02-23,2024-03-16,7.992000000000001,1,users,6,0.2
3136,Standard,2025-03-04,,29.99,1,seats,6,0.0
769,Enterprise,2024-09-27,,79.992,1,licenses,6,0.2
1738,Premium,2024-06-20,2024-09-25,39.992000000000004,1,users,1,0.2
1051,Premium,2024-01-17,,49.99,1,seats,3,0.0
440,Enterprise,2025-01-20,,84.99149999999999,3,users,6,0.15
537,Premium,2025-10-05,2026-02-27,42.4915,1,seats,3,0.15
2839,Basic,2025-02-23,,7.4925,5,licenses,12,0.25
1740,Standard,2024-06-27,2025-04-23,23.992,3,licenses,3,0.2
3815,Basic,2025-03-10,,9.99,1,seats,3,0.0
198,Basic,2024-07-29,2025-05-11,9.99,1,licenses,12,0.0
2692,Standard,2024-07-24,,23.992,1,users,3,0.2
3574,Premium,2025-03-18,,49.99,2,seats,6,0.0
3636,Premium,2025-04-20,,49.99,3,seats,12,0.0
2361,Enterprise,2025-06-05,,89.991,2,seats,1,0.1
2782,Standard,2024-04-25,,29.99,3,users,3,0.0
1469,Enterprise,2025-07-17,,99.99,1,licenses,1,0.0
805,Standard,2025-04-23,,25.4915,1,users,6,0.15
1292,Enterprise,2024-07-08,2024-12-03,74.99249999999999,2,users,6,0.25
1548,Standard,2025-07-25,,25.4915,1,seats,1,0.15
3686,Basic,2025-07-08,,9.99,3,seats,1,0.0
4648,Premium,2024-08-20,,49.99,1,seats,6,0.0
691,Basic,2024-01-17,2024-04-17,9.99,5,users,12,0.0
2665,Basic,2025-12-03,,7.4925,1,seats,1,0.25
3227,Premium,2024-10-31,,49.99,1,seats,3,0.0
4616,Enterprise,2025-03-23,2026-03-12,74.99249999999999,5,seats,1,0.25
462,Enterprise,2025-06-20,,89.991,2,licenses,3,0.1
4098,Standard,2025-06-29,,29.99,5,licenses,6,0.0
3654,Premium,2025-08-20,2025-12-10,49.99,3,users,12,0.0
1787,Basic,2025-10-23,,9.99,5,users,1,0.0
1735,Standard,2024-06-28,,26.991,5,users,6,0.1
3654,Premium,2024-10-20,,44.991,1,users,6,0.1
1358,Premium,2024-02-06,2024-07-04,49.99,2,licenses,12,0.0
1775,Standard,2023-12-09,,26.991,1,licenses,3,0.1
3385,Premium,2024-12-29,,44.991,5,seats,1,0.1
2728,Basic,2025-01-20,,9.99,1,licenses,12,0.0
3002,Basic,2024-10-27,,8.991,1,licenses,12,0.1
4640,Premium,2025-01-05,,49.99,1,licenses,12,0.0
1874,Standard,2025-01-18,2025-11-06,22.4925,2,licenses,12,0.25
2229,Premium,2025-09-07,2025-11-28,49.99,1,users,3,0.0
759,Premium,2024-12-10,,42.4915,5,users,6,0.15
1622,Enterprise,2025-04-15,,89.991,1,users,3,0.1
575,Premium,2024-09-23,,49.99,1,licenses,3,0.0
3866,Basic,2025-04-25,,9.99,1,licenses,1,0.0
4584,Standard,2025-11-20,,29.99,1,licenses,1,0.0
1218,Premium,2024-03-26,2025-01-31,39.992000000000004,1,seats,3,0.2
713,Premium,2025-07-23,,49.99,2,users,12,0.0
4847,Premium,2024-03-29,2025-01-03,44.991,3,seats,3,0.1
2409,Enterprise,2024-08-25,,99.99,1,users,12,0.0
4144,Standard,2025-01-30,,26.991,2,licenses,6,0.1
2529,Standard,2024-01-06,,23.992,3,licenses,12,0.2
2534,Standard,2024-07-07,2025-06-22,23.992,1,licenses,12,0.2
135,Premium,2024-04-22,2025-03-13,44.991,1,licenses,6,0.1
3906,Standard,2024-11-12,,22.4925,1,seats,12,0.25
1170,Premium,2025-06-27,,39.992000000000004,1,licenses,12,0.2
3383,Standard,2025-10-11,,29.99,2,seats,12,0.0
1577,Standard,2024-02-22,,26.991,2,users,6,0.1
864,Basic,2025-08-26,,9.99,3,licenses,6,0.0
3165,Basic,2024-11-14,,8.991,1,licenses,1,0.1
4497,Enterprise,2024-03-16,,99.99,1,licenses,12,0.0
2088,Basic,2024-01-10,,7.4925,5,licenses,3,0.25
2951,Basic,2024-03-10,,8.991,1,seats,12,0.1
2456,Premium,2024-05-11,,49.99,5,licenses,1,0.0
1928,Basic,2024-05-28,2024-12-17,8.4915,5,seats,3,0.15
2195,Enterprise,2024-04-16,2024-06-25,79.992,1,users,12,0.2
4046,Standard,2025-09-04,,29.99,1,seats,1,0.0
629,Enterprise,2025-08-30,,99.99,1,seats,3,0.0
49,Standard,2024-04-22,2024-07-09,29.99,1,seats,3,0.0
1986,Enterprise,2024-01-11,2024-01-14,84.99149999999999,3,seats,3,0.15
652,Standard,2025-10-21,2025-12-23,25.4915,3,users,12,0.15
3965,Standard,2025-08-13,2026-02-08,25.4915,1,seats,1,0.15
801,Enterprise,2024-02-25,,84.99149999999999,5,licenses,12,0.15
113,Basic,2023-12-31,2024-10-24,7.992000000000001,5,seats,1,0.2
3793,Enterprise,2025-05-03,,99.99,1,users,6,0.0
4339,Standard,2025-04-27,,25.4915,2,seats,6,0.15
3054,Basic,2025-02-18,,9.99,2,licenses,6,0.0
945,Basic,2024-03-05,2025-02-22,8.4915,2,seats,12,0.15
1093,Enterprise,2024-06-09,,99.99,1,seats,3,0.0
382,Standard,2024-05-27,,29.99,1,licenses,1,0.0
4653,Basic,2025-05-11,2025-11-22,7.992000000000001,5,seats,3,0.2
205,Premium,2025-06-07,,49.99,3,seats,3,0.0
1138,Premium,2023-12-09,,49.99,1,seats,3,0.0
352,Standard,2025-04-25,2025-12-05,26.991,3,users,1,0.1
2377,Standard,2025-06-18,,26.991,5,seats,3,0.1
832,Basic,2024-09-06,,9.99,2,users,12,0.0
4400,Enterprise,2024-04-03,2024-09-14,99.99,1,seats,3,0.0
4155,Enterprise,2025-06-16,,99.99,1,seats,6,0.0
1402,Basic,2025-09-12,,7.4925,1,seats,6,0.25
190,Premium,2024-12-02,,49.99,3,licenses,1,0.0
2303,Basic,2024-01-26,,8.991,1,users,1,0.1
22,Premium,2025-06-22,,44.991,2,users,6,0.1
511,Standard,2024-07-08,,26.991,3,users,12,0.1
406,Basic,2025-11-12,,8.991,1,licenses,3,0.1
2410,Basic,2024-07-02,2024-12-17,7.992000000000001,1,seats,6,0.2
4076,Standard,2025-06-18,,25.4915,2,seats,12,0.15
1127,Standard,2025-08-08,,25.4915,1,seats,1,0.15
90,Premium,2025-09-05,,49.99,1,users,1,0.0
227,Enterprise,2024-11-09,,99.99,3,licenses,3,0.0
324,Premium,2025-06-06,,44.991,1,seats,1,0.1
542,Enterprise,2024-08-07,,79.992,1,users,6,0.2
402,Enterprise,2024-06-01,,74.99249999999999,2,licenses,6,0.25
3569,Enterprise,2024-03-01,,99.99,1,seats,3,0.0
3669,Basic,2024-02-26,,7.992000000000001,1,seats,6,0.2
4444,Basic,2025-08-01,2025-12-20,7.4925,1,licenses,1,0.25
3334,Enterprise,2024-08-18,,99.99,3,users,12,0.0
1059,Premium,2025-11-07,2025-11-27,42.4915,1,seats,12,0.15
3686,Enterprise,2025-01-01,2025-09-06,74.99249999999999,2,seats,6,0.25
1057,Standard,2024-05-17,2025-05-13,29.99,1,users,3,0.0
3704,Standard,2024-08-22,,29.99,1,licenses,12,0.0
1219,Basic,2024-02-24,,7.992000000000001,1,licenses,6,0.2
2194,Enterprise,2024-12-02,,89.991,1,users,3,0.1
1405,Standard,2024-03-03,,23.992,2,licenses,3,0.2
131,Standard,2025-11-06,,25.4915,1,licenses,6,0.15
4121,Enterprise,2025-05-20,,74.99249999999999,3,users,12,0.25
3147,Premium,2025-03-09,2025-10-28,49.99,3,licenses,6,0.0
1905,Premium,2024-01-13,,39.992000000000004,1,licenses,12,0.2
635,Enterprise,2024-10-18,2025-01-06,89.991,1,users,12,0.1
1850,Standard,2025-12-03,,23.992,1,seats,6,0.2
855,Enterprise,2025-05-21,2025-06-21,99.99,1,licenses,12,0.0
1092,Basic,2024-10-25,,9.99,5,users,6,0.0
1451,Enterprise,2024-10-22,2025-07-20,84.99149999999999,2,seats,3,0.15
1779,Standard,2024-08-23,2025-01-12,29.99,1,users,6,0.0
961,Premium,2025-03-04,,49.99,1,seats,3,0.0
863,Enterprise,2025-03-10,,99.99,1,licenses,6,0.0
2724,Enterprise,2025-06-19,,99.99,5,licenses,6,0.0
4354,Premium,2024-03-06,,44.991,1,licenses,3,0.1
899,Premium,2025-06-24,,49.99,2,users,1,0.0
4024,Standard,2024-01-30,,29.99,3,licenses,6,0.0
4106,Enterprise,2025-03-22,,99.99,1,seats,3,0.0
4328,Enterprise,2024-02-15,,99.99,1,seats,6,0.0
18,Basic,2025-01-17,,9.99,1,licenses,12,0.0
617,Standard,2024-08-02,,29.99,5,seats,6,0.0
400,Premium,2024-05-14,2024-10-28,39.992000000000004,1,seats,12,0.2
211,Basic,2025-03-24,,9.99,1,licenses,3,0.0
3920,Enterprise,2025-01-25,2025-02-19,74.99249999999999,5,seats,3,0.25
2201,Enterprise,2024-09-27,,79.992,3,users,1,0.2
936,Basic,2024-04-06,,9.99,5,users,12,0.0
2536,Basic,2025-10-02,,8.991,3,licenses,3,0.1
303,Enterprise,2025-11-27,,74.99249999999999,1,users,6,0.25
685,Premium,2025-08-24,2025-11-17,49.99,1,seats,1,0.0
1565,Basic,2025-10-22,2026-03-02,7.4925,1,seats,12,0.25
3938,Standard,2024-07-01,,23.992,1,seats,12,0.2
1415,Basic,2025-09-16,,7.992000000000001,3,licenses,12,0.2
2420,Standard,2025-10-30,,25.4915,2,users,6,0.15
4953,Enterprise,2025-06-22,2025-07-24,79.992,1,users,6,0.2
695,Premium,2025-07-20,,49.99,5,users,6,0.0
1826,Enterprise,2025-03-29,,84.99149999999999,2,seats,3,0.15
2900,Premium,2024-06-23,,37.4925,1,licenses,3,0.25
4907,Premium,2025-01-09,,39.992000000000004,2,seats,12,0.2
4013,Standard,2025-11-07,,26.991,2,licenses,3,0.1
3844,Standard,2024-09-08,,26.991,1,licenses,12,0.1
817,Basic,2024-04-15,2024-09-02,7.992000000000001,5,licenses,6,0.2
847,Premium,2025-02-22,,49.99,3,seats,1,0.0
1937,Premium,2025-11-10,,42.4915,1,licenses,12,0.15
3358,Enterprise,2025-11-21,,89.991,1,users,12,0.1
2518,Enterprise,2025-11-19,,99.99,1,seats,12,0.0
714,Basic,2024-07-12,,8.991,1,licenses,1,0.1
1121,Enterprise,2024-02-04,,99.99,3,seats,6,0.0
1071,Premium,2024-04-19,,42.4915,1,licenses,6,0.15
1919,Premium,2024-11-19,2025-02-08,37.4925,1,licenses,12,0.25
2001,Enterprise,2024-04-11,,74.99249999999999,2,licenses,12,0.25
3419,Premium,2024-08-24,,44.991,1,licenses,6,0.1
2889,Standard,2025-09-20,2026-03-09,22.4925,5,licenses,6,0.25
2380,Enterprise,2024-04-09,,99.99,1,licenses,12,0.0
4029,Premium,2025-06-28,,42.4915,5,seats,3,0.15
2243,Enterprise,2025-06-24,2026-05-10,89.991,2,users,6,0.1
4791,Basic,2025-10-06,,7.992000000000001,3,users,3,0.2
2206,Basic,2025-12-06,2026-04-20,7.4925,1,users,12,0.25
4673,Basic,2025-02-20,2025-12-06,7.992000000000001,1,users,3,0.2
2623,Standard,2025-09-27,,29.99,5,licenses,6,0.0
3950,Enterprise,2024-12-30,2025-05-25,89.991,1,users,3,0.1
1072,Enterprise,2025-11-14,,84.99149999999999,1,seats,3,0.15
184,Enterprise,2025-05-11,,89.991,1,seats,3,0.1
4319,Enterprise,2025-05-27,,84.99149999999999,1,licenses,12,0.15
3133,Premium,2024-02-01,2024-10-18,49.99,1,seats,3,0.0
541,Enterprise,2024-11-08,2025-03-14,99.99,5,licenses,1,0.0
1896,Basic,2025-02-11,,8.4915,5,users,6,0.15
2047,Enterprise,2025-10-12,,79.992,1,licenses,12,0.2
4956,Standard,2025-04-23,,25.4915,3,seats,1,0.15
1298,Basic,2024-04-21,2024-11-20,8.991,5,licenses,1,0.1
3385,Enterprise,2024-08-19,,74.99249999999999,2,users,12,0.25
3737,Enterprise,2024-12-06,,99.99,3,seats,6,0.0
1705,Premium,2024-03-18,,37.4925,5,users,1,0.25
1656,Premium,2025-08-18,,49.99,2,licenses,1,0.0
